run_id,week_name,page_id,page_label,post_id,post_url,created_time,week_label,comment_count_post,selection_stage,selection_rule,selected_for_comment_sampling,selection_rank,processing_rank,status_extraccion,decision_reason,seed
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,1518078019882087,https://www.facebook.com/monicavtampico/posts/pfbid0329VSox3ozhivutzh3uFXKbRJGKBBmQ4T5y2JckXMXe2fcwnKbrthRkmSCTCEyvvhl,2026-03-30T16:41:36+00:00,2026-03-31,104.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,1518078163215406,https://www.facebook.com/monicavtampico/posts/pfbid02DS6coxq65FuuJv4tzVtUyVUtCJzQf1jpLodxiELUJA8wy314vHHivCrq13BJCX7Yl,2026-03-30T16:41:42+00:00,2026-03-31,98.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122203138214548816,https://www.facebook.com/reel/1604221530811617/,2026-03-30T16:41:49+00:00,2026-03-31,2.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122199037988562112,https://www.facebook.com/servpublicostampico/posts/pfbid02Khf9bsyvTFyBk5MhcNpwX299nizgSpiWGuDfjJvy3jAbSkei4PefDPj3h6TRNcVFl,2026-03-30T17:54:37+00:00,2026-03-31,7.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,1518224743200748,https://www.facebook.com/reel/1281730680722345/,2026-03-30T18:16:22+00:00,2026-03-31,106.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122197909772546197,https://www.facebook.com/TampicoGob/posts/pfbid0pJnAe2pDgMnJhxuAyDs24gRGmUHZQGqZu6TyifMr7ZPwoeG37t7QQPquz5iv3S9Tl,2026-03-30T18:50:02+00:00,2026-03-31,214.0,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,2.0,7.0,selected_post_with_comments,Selected by temporal coverage rule and processed under page cap.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122199045608562112,https://www.facebook.com/servpublicostampico/posts/pfbid02L1EvoGrY5ktULVBnDGgb5hyNf8ojKnPy66ZKaprrwcFR2f3fdBrSxCFCw2NdMwTql,2026-03-30T19:33:21+00:00,2026-03-31,12.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122199051404562112,https://www.facebook.com/reel/945513064657176/,2026-03-30T20:43:59+00:00,2026-03-31,10.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122189830964585623,https://www.facebook.com/reel/3307404786100104/,2026-03-30T22:07:00+00:00,2026-03-31,2.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,915191678086026,https://www.facebook.com/MetropolitanodeTampico/posts/pfbid02oCnFQp12P1azSrdfcRHLR4oJCf12G6GF23wbAb66XoUEQaVHtoVM1fBMQA9GWrmUl,2026-03-30T22:27:57+00:00,2026-03-31,2.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122199059726562112,https://www.facebook.com/servpublicostampico/posts/pfbid0H1NxqrDVYtTxgbjBqxDTNbkcaN3oVUe3zqq1jrqkzpTrZM3wyFY7a7uafKfV24fpl,2026-03-31T01:06:33+00:00,2026-03-31,,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,3.0,6.0,selected_post_no_comments,Selected but no comments within range were materialized.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,1518393909850498,https://www.facebook.com/reel/4271084729799715/,2026-03-31T02:11:56+00:00,2026-03-31,279.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122199055928562112,https://www.facebook.com/servpublicostampico/posts/pfbid0MoD8hSG9KcSyyyUWrswu5eePq5DgaLvdZ4wSHeYfezcYhRU5AbXRjLmP22EsRKTel,2026-03-31T02:34:02+00:00,2026-03-31,10.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122193128474576268,https://www.facebook.com/secretariadeobraspublicastampico/posts/pfbid0BgeF69DitdUZNW1JWKcwjDzrwZFLqEVy6ugTs2LE21XiRZkgReFTLsbUjDmodcEzl,2026-03-31T14:11:20+00:00,2026-03-31,17.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122199139586562112,https://www.facebook.com/reel/930894346475144/,2026-03-31T17:17:00+00:00,2026-03-31,10.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122199154634562112,https://www.facebook.com/servpublicostampico/posts/pfbid02e2ASudoGZWpkpmAP4LjNztnDeDgdnNjB258BShEz6KoUsurucuiDxEmEuDCYiy8sl,2026-03-31T18:22:24+00:00,2026-03-31,1.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122198031050546197,https://www.facebook.com/TampicoGob/posts/pfbid0uxr39cQ6fLAWvFng4CoP4NumNij5dAMTX1VwbwKUVYVPwPdXQh3YMCte6R2GqwWHl,2026-03-31T19:25:19+00:00,2026-03-31,4.0,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,4.0,5.0,selected_post_no_comments,Selected but no comments within range were materialized.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122199160220562112,https://www.facebook.com/reel/1465361995237860/,2026-03-31T20:20:34+00:00,2026-03-31,2.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122199170240562112,https://www.facebook.com/servpublicostampico/posts/pfbid0sF38zkomAYJnV2GYSwrY4R1Ry47SbN1NmMoxMM3UX3JczEWzW49Ldbv5QYCNyNzTl,2026-03-31T22:43:25+00:00,2026-03-31,11.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,1519130083110214,https://www.facebook.com/monicavtampico/posts/pfbid02AwHTmzQqDR6W4HaAaMx6EBXr8bsBcRW1CVJfRBWj3t1fv6WcdfXR653eTX998ZMDl,2026-03-31T23:09:39+00:00,2026-03-31,245.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122198122262546197,https://www.facebook.com/TampicoGob/posts/pfbid031LRQpbkwsJ1YjM7jSiVnhoc6nGYbuSbSZr3JjwqKBhai5fsaFa73esDDfwvZUNPal,2026-04-01T16:54:38+00:00,2026-04-07,8.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122198139998546197,https://www.facebook.com/TampicoGob/posts/pfbid0Wfv9rcKxj857LeSNecATC2SQwM6RT7nyRbCZtguSqoa95yrDCPENw9GxiDTvXCWyl,2026-04-01T20:24:35+00:00,2026-04-07,5.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122203001762548816,https://www.facebook.com/ProteccionCivilTampico/posts/pfbid02KeVS4mTMhEPjFSHE5WupRYd7yjoMUjVVQFryyhSc4469WnjF7YgaKDcARph5auVrl,2026-04-01T23:51:29+00:00,2026-04-07,14.0,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,5.0,4.0,selected_post_with_comments,Selected by temporal coverage rule and processed under page cap.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,1519997313023491,https://www.facebook.com/monicavtampico/posts/pfbid021q9PQMnwJRcJDbNTgzjc3xpHRAG5Hut4uvNi52Ke348GvThAj2gqpN4WR5i5XYQ8l,2026-04-01T23:59:22+00:00,2026-04-07,193.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122203361414548816,https://www.facebook.com/ProteccionCivilTampico/posts/pfbid02jnVx2qNNF7u3Nkx6NBLLsbA3RjekgRSmNcUKFRhKmhn2VVBNWyo1bVPn54C7eVfl,2026-04-02T00:31:07+00:00,2026-04-07,10.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122198231336546197,https://www.facebook.com/reel/1899022397395066/,2026-04-02T17:48:48+00:00,2026-04-07,342.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122197410800573341,https://www.facebook.com/secretariadeculturatampico/posts/pfbid0JQjw2qVbBheF1ps24TyKY8jD4BrWtpij8FKtv6BrZ2R5nGuFNKTBtjJJ5hWQGkLVl,2026-04-02T18:19:31+00:00,2026-04-07,6.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122201202698576219,https://www.facebook.com/PrevencionDelDelitoTampico/posts/pfbid036YAnwojLnrE2jzfRwecVcbGiQ1VDm2F2y9bGma2kPyVkEWHUAhPufdbEcPV5vM9Xl,2026-04-02T18:19:59+00:00,2026-04-07,63.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122198242238546197,https://www.facebook.com/TampicoGob/posts/pfbid02ERS4nN4mUAXwszaAcJUzMiTcMXU2MVdviXMZpkwaPTX3oQ4hJBu4nwuNP89m4dajl,2026-04-02T19:49:29+00:00,2026-04-07,3546.0,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,6.0,3.0,selected_post_with_comments,Selected by temporal coverage rule and processed under page cap.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122197538096573341,https://www.facebook.com/secretariadeculturatampico/posts/pfbid0dgPzewT87pcUVh9gSnAJWHiqHJ1DKhgjXCLbQk5eUJAST8YxUXDfF4uXLGDUzWfXl,2026-04-03T16:26:24+00:00,2026-04-07,25.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122212405406563714,https://www.facebook.com/reel/951305644059056/,2026-04-03T19:47:55+00:00,2026-04-07,6.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122197379318573341,https://www.facebook.com/secretariadeculturatampico/posts/pfbid02YBq7YXzNdeg95VevqijbrhmsEEM9Uhao47iEDpZP36w3H2VSxbHeU4r9m16F5nzal,2026-04-03T19:48:50+00:00,2026-04-07,8.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122198371724546197,https://www.facebook.com/TampicoGob/posts/pfbid06ASPGghR4yWe5JkJHeqHcW8ymn1uFn2AiTebM1JYThof3L93shxXfpzx2K3sAZf5l,2026-04-03T21:23:08+00:00,2026-04-07,1001.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122198481626546197,https://www.facebook.com/TampicoGob/posts/pfbid02f6CEuWrA3CKWEWzK5M4qqhWrPE9F3Szoo9GmLrVQKAos2Rhk5JqM4g5Uyf9yk5Szl,2026-04-04T02:45:39+00:00,2026-04-07,3.0,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,7.0,2.0,selected_post_no_comments,Selected but no comments within range were materialized.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122203599596548816,https://www.facebook.com/ProteccionCivilTampico/posts/pfbid0qN9xLhLTaeJnP67ryQ4xNXK6ydWrjfhNBzx7f1fgmg7JAfhgFudM17VgJX8oWnS8l,2026-04-04T03:31:08+00:00,2026-04-07,4.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122201440100560480,https://www.facebook.com/DireccionDeportesTampico/posts/pfbid02vwJkbAhRCG5SmghrMAcgdqUTCKpCi8ZLsbEsGQZXmkfjMVT9jy2aLddFSi9Gs9g8l,2026-04-04T03:31:22+00:00,2026-04-07,12.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122203616012548816,https://www.facebook.com/ProteccionCivilTampico/posts/pfbid02hpSUbBTbFCWdYi6ZAZ8vr8yBoWfz7jH6R76t4NX2Cf3u1ArHNbX2KruPqy5x8awMl,2026-04-04T07:36:56+00:00,2026-04-07,16.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122190292904585623,https://www.facebook.com/reel/813317985148256/,2026-04-04T19:42:56+00:00,2026-04-07,12.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122198570318546197,https://www.facebook.com/TampicoGob/posts/pfbid02nLerhnaUG4tjsRNAhYST4s6MPuzbtM82rtjV4RxP9jQg9edvhZGiJUaesUsxd4qml,2026-04-04T22:20:27+00:00,2026-04-07,791.0,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w14_backfill,2026-03-30_semana_30marzo_05abril_26,474462132406835,GobiernoTampico,122203677896548816,https://www.facebook.com/ProteccionCivilTampico/posts/pfbid02SKrnsdVxctKN9xfKe9EY4qA8aNfv1TYEe1cZY7u6MnULQKsf8yZzZLCmz9LdQq2Ml,2026-04-04T23:31:20+00:00,2026-04-07,41.0,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,8.0,1.0,selected_post_with_comments,Selected by temporal coverage rule and processed under page cap.,42
