comment_text,published_at,query
López zurrador el narcohuachiculero,2025-06-24T06:14:35Z,gobierno de Tampico
En ningún  lado sagen nada de eso,2025-06-24T07:16:45Z,Gobierno de Tampico
En ningún  lado sagen nada de eso,2025-06-24T07:16:45Z,gobierno de Tampico
chile Chino? mejor chile Mexicano es mas sabroso,2025-06-24T07:58:24Z,presidenta municipal de Tampico
chile Chino? mejor chile Mexicano es mas sabroso,2025-06-24T07:58:24Z,Presidenta municipal de Tampico
15 dias despues: las presas estan vacias a su mínimo nivel! jajajajaj,2025-06-24T08:36:53Z,Gobierno de Tampico
Sinónimo corrupción y 4t 😮,2025-06-24T09:16:46Z,gobierno de Tampico
Una gran pregunta que acaso la presidenta no alcanza a entender está magnífica información esto sin duda nos informa que ella es más corrupta que los delincuentes puedan vivir sin ninguna molestia,2025-06-24T10:19:50Z,gobierno de Tampico
😋,2025-06-24T10:37:33Z,presidenta municipal de Tampico
😋,2025-06-24T10:37:33Z,Presidenta municipal de Tampico
Y dicen que  el cutzamala no se llena 😂😂😂😂,2025-06-24T13:00:53Z,Gobierno de Tampico
Grande es la misericordia de Dios! Gracias Dios omnipotente!,2025-06-24T13:53:27Z,Gobierno de Tampico
Ya habrá ocasión en  que vuelvan a estar juntos tu y tu novio 😂,2025-06-24T14:16:57Z,presidenta municipal de Tampico
Ya habrá ocasión en  que vuelvan a estar juntos tu y tu novio 😂,2025-06-24T14:16:57Z,Presidenta municipal de Tampico
Es un saqueo rampante de las arcas de la nación y el quebranto de las empresas de la nación,2025-06-24T14:31:48Z,gobierno de Tampico
"No se hagan todos los gobiernos son unos hipócritas,son nuestros actos como ciudadanos los que nos definen,no la música.",2025-06-24T14:32:09Z,presidenta municipal de Tampico
"No se hagan todos los gobiernos son unos hipócritas,son nuestros actos como ciudadanos los que nos definen,no la música.",2025-06-24T14:32:09Z,Presidenta municipal de Tampico
Mucho aceite  pobre estómago,2025-06-24T16:03:59Z,presidenta municipal de Tampico
Mucho aceite  pobre estómago,2025-06-24T16:03:59Z,Presidenta municipal de Tampico
"Eso es para los que siguen laborando y lógico por ley tienen derecho, pero no es a todos los que tengan credencial INAPAM",2025-06-24T16:19:22Z,Gobierno de Tampico
"Eso es para los que siguen laborando y lógico por ley tienen derecho, pero no es a todos los que tengan credencial INAPAM",2025-06-24T16:19:22Z,gobierno de Tampico
En tepezcoloyo,2025-06-24T16:56:40Z,presidenta municipal de Tampico
En tepezcoloyo,2025-06-24T16:56:40Z,Presidenta municipal de Tampico
Son como los de canasta pero rellenos de puro frijol,2025-06-24T17:28:54Z,presidenta municipal de Tampico
Son como los de canasta pero rellenos de puro frijol,2025-06-24T17:28:54Z,Presidenta municipal de Tampico
"El cuatrote promueve las paraestatales y todas, todas las paraestatales fueron, son y serán nidos de corruptos, impunidad, nepotismo y mucho más.",2025-06-24T17:57:33Z,gobierno de Tampico
"Trump no actúa, y ya viene la dictadura terrible",2025-06-24T18:29:51Z,gobierno de Tampico
Ah pero hablan del PRI? Y dónde estaban López y Barthlett? Y porqué les han permitido tanta corrupción?,2025-06-24T18:33:06Z,gobierno de Tampico
"No sirven las instancias internacionales tampoco? Para defender al país? Entonces,?",2025-06-24T18:35:58Z,gobierno de Tampico
Amlo se ha de limpiar la coliflor con BILLETES cada que va al baño !!!!,2025-06-24T18:37:42Z,gobierno de Tampico
"Seguro que Ramon otra ves defendera a la calca ,como que ya se enamoro de ella, lastima un hombre tan inteligente quiere con una ignorante.",2025-06-24T18:41:04Z,gobierno de Tampico
"Ah caray, cuenten esa historia de que los extraterrestres cuidan la zona de desastres naturales, yo nunca la he escuchado...",2025-06-24T18:50:32Z,Gobierno de Tampico
💚💚💚💚💚💚💚💚💚🐸🐸,2025-06-24T19:08:37Z,presidenta municipal de Tampico
💚💚💚💚💚💚💚💚💚🐸🐸,2025-06-24T19:08:37Z,Presidenta municipal de Tampico
son enchiladas rojas,2025-06-24T19:10:02Z,presidenta municipal de Tampico
son enchiladas rojas,2025-06-24T19:10:02Z,Presidenta municipal de Tampico
Primero caimanes en la calle y ahora ovnis. ¿Que esta pasando en tamaulipas? 🐊🛸🇲🇽,2025-06-24T19:28:32Z,Gobierno de Tampico
Se acabó el dinero en México,2025-06-24T19:33:36Z,Gobierno de Tampico
Se acabó el dinero en México,2025-06-24T19:33:36Z,gobierno de Tampico
"Pues era literal lo que decía. Déjenme creo, pemex etc.",2025-06-24T19:34:59Z,gobierno de Tampico
"Que te vendieron no güey, el guachicol ya estaba y Pemex ya estaba quebrado, deja de tanto wiri wiri y aporta pruebas de lo que dices, o solo se trata de diarrea verbal,",2025-06-24T19:39:26Z,gobierno de Tampico
"SI YA SABIAN DE DONDE VENIA LOPEZ QUE ESPERABAN LOS MEXICANOS. <br>LES FALTO &quot;&quot;SENTIDO COMUN &quot;&quot; POR DIOS. . !!!! ..Y NI SUEÑEN. QUE VA HA REGRESAR LO ROBADO ...LO CAÍDO, CAÍDO. 😅",2025-06-24T20:10:28Z,gobierno de Tampico
Nambre y la carne el pollito que,2025-06-24T20:35:09Z,presidenta municipal de Tampico
Nambre y la carne el pollito que,2025-06-24T20:35:09Z,Presidenta municipal de Tampico
"😘😋😋😋🤪🤪🤪Se antojan, muchas bendiciones para ustedes",2025-06-24T20:39:11Z,presidenta municipal de Tampico
"😘😋😋😋🤪🤪🤪Se antojan, muchas bendiciones para ustedes",2025-06-24T20:39:11Z,Presidenta municipal de Tampico
Se me hace mucho aceite me gusta más las de Michoacán,2025-06-24T20:53:37Z,presidenta municipal de Tampico
Se me hace mucho aceite me gusta más las de Michoacán,2025-06-24T20:53:37Z,Presidenta municipal de Tampico
Arriba  mi TAMPICO TAMAULIPAS,2025-06-24T21:17:23Z,Gobierno de Tampico
"buen pais mexico vendio California, Nuevo México, Arizona, Texas, Nevada, Florida, Utah y parte de Colorado, Wyoming, Kansas, Luisiana, Arkansas, Oklahoma, Nebraska, Dakota del Sur, Dakota del Norte, Wyoming, Montana, Idaho, Minnesota e Iowa para que esterminaran a todos los indigenas y les encantan los americanos",2025-06-24T22:02:16Z,presidenta municipal de Tampico
"buen pais mexico vendio California, Nuevo México, Arizona, Texas, Nevada, Florida, Utah y parte de Colorado, Wyoming, Kansas, Luisiana, Arkansas, Oklahoma, Nebraska, Dakota del Sur, Dakota del Norte, Wyoming, Montana, Idaho, Minnesota e Iowa para que esterminaran a todos los indigenas y les encantan los americanos",2025-06-24T22:02:16Z,Presidenta municipal de Tampico
Que bueno que llovió!!,2025-06-24T22:37:39Z,Gobierno de Tampico
La lluvia 🌠 evita los incendios en los campos,2025-06-24T22:43:59Z,Gobierno de Tampico
Pongan la dirección.<br>No soy de por ahí.,2025-06-24T22:45:11Z,presidenta municipal de Tampico
Pongan la dirección.<br>No soy de por ahí.,2025-06-24T22:45:11Z,Presidenta municipal de Tampico
Que delicia mmmmm,2025-06-24T22:55:43Z,presidenta municipal de Tampico
Que delicia mmmmm,2025-06-24T22:55:43Z,Presidenta municipal de Tampico
"Ya, no se quiebren tanto la cabeza, todos los que están en contra de esos perversos de morena qué , cuánto mal le han hecho a México, no se si se han dado cuenta, como se burlan están como muy &quot;confiados &quot; no, saben todos los mexicanos que están bajo el poder de Ayatola el líder de IRAN, los países de izquierda Cuba, Venezuela, Nicaragua, Bolivia, y ahora México, se preguntan porque no pasa nada , porque no agarran a nadie , es porque están estos países de Latinoamérica y los del régimen de morena, bajo ese poder maléfico, su estandarte es la muerte, y matan sin piedad los del crimen organizado vean como tienen sitiado a todo México y no pasa NADA ésos ya están poseídos aparte por todos lo espíritus del mal qué invoco Andrés Manuel y Claudia y todos los del régimen de morena que están metidos con esos poderes del mal , investiguen como Andrés entrego a México a esos poderes del mal .<br>Oren , reprendan ,aten. A todo demonio  ésto, es una realidad qué está pasando por eso no pasa nada.",2025-06-24T23:35:05Z,gobierno de Tampico
OPERACIÓN HUACHICOL DONDE EL KKS SE HACÍA PEND...JO,2025-06-24T23:37:37Z,gobierno de Tampico
Es la luz refractando Venus ya saben una cosa de esas ja ja ja,2025-06-24T23:46:08Z,Gobierno de Tampico
A la m13rda con MORENA y todo lo que tenga que ver con ellos.,2025-06-25T00:23:51Z,gobierno de Tampico
Si iso su mini refinería López y cuitlahuac,2025-06-25T00:26:56Z,gobierno de Tampico
❤❤❤❤❤❤,2025-06-25T00:35:45Z,presidenta municipal de Tampico
❤❤❤❤❤❤,2025-06-25T00:35:45Z,Presidenta municipal de Tampico
Así funciona morena 😢,2025-06-25T00:36:53Z,Gobierno de Tampico
Se ve delicious!,2025-06-25T01:10:39Z,presidenta municipal de Tampico
Se ve delicious!,2025-06-25T01:10:39Z,Presidenta municipal de Tampico
Que rico,2025-06-25T01:14:19Z,presidenta municipal de Tampico
Que rico,2025-06-25T01:14:19Z,Presidenta municipal de Tampico
Rifados perro 🇲🇽🖕,2025-06-25T01:14:36Z,Gobierno de Tampico
Rifados perro 🇲🇽🖕,2025-06-25T01:14:36Z,gobierno de Tampico
Rifados perro 🇲🇽🖕,2025-06-25T01:14:36Z,Gobierno de Tampico
Rifados perro 🇲🇽🖕,2025-06-25T01:14:36Z,gobierno de Tampico
ASERTIVO 👏 DIRECTO 👍 VERDADERO 👌. DEFENDAMOS A NUESTRO AMADO MÉXICO 💚🤍♥️,2025-06-25T01:15:18Z,gobierno de Tampico
Somos los chinos somos los reales,2025-06-25T01:15:28Z,Gobierno de Tampico
Somos los chinos somos los reales,2025-06-25T01:15:28Z,gobierno de Tampico
Somos los chinos somos los reales,2025-06-25T01:15:28Z,Gobierno de Tampico
Somos los chinos somos los reales,2025-06-25T01:15:28Z,gobierno de Tampico
Bendiciones a los Mexicanos 🙏🏻 ❤,2025-06-25T01:18:47Z,presidenta municipal de Tampico
Bendiciones a los Mexicanos 🙏🏻 ❤,2025-06-25T01:18:47Z,Presidenta municipal de Tampico
El chore lechuga,2025-06-25T01:28:15Z,gobierno de Tampico
Nmamen que robo!! y eso sin contar el gasto de gasolina y el robo en las gasolinas!! con litros de 850ml.,2025-06-25T01:33:05Z,Gobierno de Tampico
Tortillas con salsa bañadas en aceite? Pobre higado.,2025-06-25T01:36:32Z,presidenta municipal de Tampico
Tortillas con salsa bañadas en aceite? Pobre higado.,2025-06-25T01:36:32Z,Presidenta municipal de Tampico
"El lago de Texcoco tiene mucha influencia. Deben programar presas y represas, la recuperación del centro de México tiene una influencia muy importante en la recreación del ecosistema de México.",2025-06-25T01:41:00Z,Gobierno de Tampico
Ya los trae en la mira a kks y a la señora presidente!!!!🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,2025-06-25T01:58:19Z,gobierno de Tampico
Creí que era el río támesis de Inglaterra,2025-06-25T02:03:25Z,Gobierno de Tampico
Deliciosos yo quiero,2025-06-25T02:03:48Z,presidenta municipal de Tampico
Deliciosos yo quiero,2025-06-25T02:03:48Z,Presidenta municipal de Tampico
Llegaron por los narcos de mataulipas 😂😂,2025-06-25T02:14:03Z,Gobierno de Tampico
Mmm riquísimos,2025-06-25T02:33:08Z,presidenta municipal de Tampico
Mmm riquísimos,2025-06-25T02:33:08Z,Presidenta municipal de Tampico
Es Rigo que nos viene a dar amor ❤,2025-06-25T02:42:51Z,Gobierno de Tampico
Capaz que sea una bomba y salen con ovnis,2025-06-25T02:47:57Z,Gobierno de Tampico
Esta generación de cristalito jajajaja,2025-06-25T02:49:02Z,Gobierno de Tampico
A que chile le llaman chile chino? Gracias,2025-06-25T02:56:45Z,presidenta municipal de Tampico
A que chile le llaman chile chino? Gracias,2025-06-25T02:56:45Z,Presidenta municipal de Tampico
QUE DIOS LOS BENDIGA Y QUE DIOS BENDIGA A MÉXICO AMÉN 🙏,2025-06-25T03:16:28Z,Gobierno de Tampico
Cárcel para quien sea culpable .caiga quien caiga.,2025-06-25T03:30:25Z,gobierno de Tampico
Videos con Inteligencia artificial.,2025-06-25T03:34:22Z,Gobierno de Tampico
🙄,2025-06-25T03:59:36Z,Gobierno de Tampico
Ojalá que mausan explique este video porfavor 😎,2025-06-25T04:11:20Z,Gobierno de Tampico
Que Ricos Felicidades,2025-06-25T04:17:49Z,presidenta municipal de Tampico
Que Ricos Felicidades,2025-06-25T04:17:49Z,Presidenta municipal de Tampico
"Lo que mas me entristece de Mexico es que no pasa nadapodemos pasarnos la vida viendo noticias del raterismo que hay, y ahi andan como si nada bo les hacen nada 😂",2025-06-25T04:22:50Z,gobierno de Tampico
😮😮😮😮😮Una nueva receta,2025-06-25T04:43:48Z,presidenta municipal de Tampico
😮😮😮😮😮Una nueva receta,2025-06-25T04:43:48Z,Presidenta municipal de Tampico
Pero los zombies del.gob de 4a t van a decir....k su mesias...No fue es igual a los demas,2025-06-25T04:50:28Z,gobierno de Tampico
