"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1298207705202454/964877296876825_122162190722546197";"7975";"7964";"1";"964877296876825_122162190722546197";"data";"data.*";"fetched (200)";"2025-11-14 09:12:13.114731";"Facebook:/<page-id>/posts";"¡Atención, Tampico! 🌧️  A partir de hoy, 29 de junio, activamos refugios temporales para proteger a quienes lo necesiten, siempre priorizando el bienestar y la seguridad de las y los tampiqueños. Si te encuentras en situación de riesgo, no dudes en llamar al 911         TAMPICO TE CUIDA                                                                              TAMPICO VA CON TODOS";"2025-06-29T22:33:41+0000";"";"";""
"964877296876825_1298207705202454/964877296876825_122162190722546197/964877296876825_122162190722546197";"8714";"7975";"2";"964877296876825_122162190722546197";"data";"data.*";"fetched (200)";"2025-11-14 09:13:00.290433";"Facebook:/<post-id>/comments";".";"2025-06-29T22:36:11+0000";"0";"0";""
"964877296876825_1298207705202454/964877296876825_122168231054563714";"7980";"7964";"1";"964877296876825_122168231054563714";"data";"data.*";"fetched (200)";"2025-11-14 09:12:13.114731";"Facebook:/<page-id>/posts";"Muchas Gracias a todos los que hicieron posible esta intervención.  El espacio público nos pertenece.";"2025-06-28T18:06:11+0000";"";"";""
"964877296876825_1298207705202454/964877296876825_122168231054563714/964877296876825_122168231054563714";"8816";"7980";"2";"964877296876825_122168231054563714";"data";"data.*";"fetched (200)";"2025-11-14 09:13:03.619245";"Facebook:/<post-id>/comments";"Bravo 👏👏👏";"2025-06-29T00:30:48+0000";"0";"0";""
"964877296876825_1298207705202454/474462132406835_122174435444572451";"8127";"7965";"1";"474462132406835_122174435444572451";"data";"data.*";"fetched (200)";"2025-11-14 09:12:20.751256";"Facebook:/<page-id>/posts";"👩‍⚕ El Centro de Control y Prevención de Diabetes Tampico : CECODIAT Morelos ya está en funcionamiento 🙌  En Tampico, seguimos cuidando tu salud. Esta semana, 35 pacientes recibieron atención en el CECODIAT un espacio especializado para quienes viven con diabetes o aún no saben que la tienen.  Aquí vemos a la DIABETES de diferente manera:  1.- Es controlable  2.- Es prevenible Orientamos con consultas gratuitas de Medicina General, Medicina Interna , Nutrición y Talleres de Alimentación Saludable, Monitoreo de glucosas y mucho mas!!! Todo para mejorar tu calidad de vida.   ✅ Acércate con nosotros, porque #TampicoVaConTodos Y #TampicoTeCuida #CECODIAT";"2025-06-26T20:02:49+0000";"";"";""
"964877296876825_1298207705202454/474462132406835_122174435444572451/474462132406835_122174435444572451";"13246";"8127";"2";"474462132406835_122174435444572451";"data";"data.*";"fetched (200)";"2025-11-14 09:15:08.593608";"Facebook:/<post-id>/comments";"Excelente  !!";"2025-06-26T19:07:34+0000";"1";"0";""
"TampicoGob/474462132406835_122174435444572451/474462132406835_122174435444572451";"13246";"8127";"2";"474462132406835_122174435444572451";"data";"data.*";"fetched (200)";"2025-11-14 09:15:08.593608";"Facebook:/<post-id>/comments";"Excelente  !!";"2025-06-26T19:07:34+0000";"1";"0";""
"964877296876825_1298207705202454/474462132406835_122161983470546197";"8115";"7965";"1";"474462132406835_122161983470546197";"data";"data.*";"fetched (200)";"2025-11-14 09:12:19.903301";"Facebook:/<page-id>/posts";"";"2025-06-28T13:58:16+0000";"";"";""
"964877296876825_1298207705202454/474462132406835_122161983470546197/474462132406835_122161983470546197";"13057";"8115";"2";"474462132406835_122161983470546197";"data";"data.*";"fetched (200)";"2025-11-14 09:15:02.234953";"Facebook:/<post-id>/comments";"🙏👏🏻";"2025-06-28T14:15:39+0000";"0";"0";""
"TampicoGob/474462132406835_122161983470546197/474462132406835_122161983470546197";"13057";"8115";"2";"474462132406835_122161983470546197";"data";"data.*";"fetched (200)";"2025-11-14 09:15:02.234953";"Facebook:/<post-id>/comments";"🙏👏🏻";"2025-06-28T14:15:39+0000";"0";"0";""
