Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language,Type
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-07-16 since:2025-07-15&src=typed_query,Mónica O. abogada,https://x.com/Monicao2712,Monicao2712,True,2025-07-15 06:15:16+00:00,False,¡Parece que alguien padece del síndrome de doña Florida! 👇😅,1945004217157992534,https://x.com/Monicao2712/status/1945004217157992534,209,375,1022,31702,7,https://pbs.twimg.com/media/Gv4LB1oXsAASgVh.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-07-16 since:2025-07-15&src=typed_query,Tammy_bb (Moñoñongo)|🫔,https://x.com/Tammy_BB_Vtuber,Tammy_BB_Vtuber,False,2025-07-15 07:04:42+00:00,False,Les dije que era ruda nenes! No puedes ser más rudo que yo @lMrMandy Arte de @AngelRiosart,1945016656272781340,https://x.com/Tammy_BB_Vtuber/status/1945016656272781340,16,16,265,2936,7,https://pbs.twimg.com/media/Gv4WV2fa4AA2qIG.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-07-16 since:2025-07-15&src=typed_query,Vozpópuli,https://x.com/voz_populi,voz_populi,True,2025-07-15 07:15:00+00:00,False,Nuevo 'lío' de Mónica García en Sanidad: la Ley del Medicamento pondrá en riesgo el abastecimiento Por @IvanLibreros95 https://www.vozpopuli.com/espana/politica/la-huida-hacia-delante-de-sanidad-con-la-ley-del-medicamento-puede-destrozar-el-sector-y-arruinar-farmacias.html,1945019249111785603,https://x.com/voz_populi/status/1945019249111785603,41,208,201,6821,7,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-07-16 since:2025-07-15&src=typed_query,Mónica Canitrot,https://x.com/monicacanitrot,monicacanitrot,False,2025-07-15 09:17:25+00:00,False,"Oye, quién le ha dado poder a Desokupa para hacer patrullas vecinales en Torre Pacheco? Cómo la policía permite algo así? En que momento estamos permitiendo que el estado de derecho se vaya a la 💩? En serio este es el país que queremos? 🤦‍♀️",1945050057230762080,https://x.com/monicacanitrot/status/1945050057230762080,846,1569,6143,249989,51,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-07-16 since:2025-07-15&src=typed_query,Tucusito 🌹,https://x.com/WAHM28,WAHM28,False,2025-07-15 09:41:28+00:00,False,"Que Dios te bendiga, te cuide, te ampare, te proteja y te favorezca, que no te apartes de Él. Que La Virgen te cubra con su manto, que te acompañe tu Ángel de la guarda, que te guíe el Espiritu Santo y que Dios te regale el mejor dia de tu vida. La paz sea contigo. #15ul",1945056108264993110,https://x.com/WAHM28/status/1945056108264993110,37,34,206,1632,4,https://pbs.twimg.com/media/Gv46OTEXAAAxUPL.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-07-16 since:2025-07-15&src=typed_query,ももにゃん🍑😸 #鳥取県（作詞作曲、手話歌、ミクチャ、アイドル）,https://x.com/momonyan0909,momonyan0909,True,2025-07-15 12:47:59+00:00,False,ももにゃんだにゃん💕💕 #高一ミスコン 投票やRPのご協力ありがとうございました🌈 みんなのおかげでファイナリストになれましたにゃん💕 7/30(水) 「TGC teen 2025 Summer｣出演決定‼️ 会場に応援にきてにゃん💕 がんばるにゃん💕(*ฅ́˘ฅ̀*)♡ #高一ミスコン2025 #鳥取県,1945103048583385507,https://x.com/momonyan0909/status/1945103048583385507,10,26,208,10259,6,,False,,,,,ja,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-07-16 since:2025-07-15&src=typed_query,Patricia Bullrich,https://x.com/PatoBullrich,PatoBullrich,True,2025-07-15 13:33:18+00:00,False,"BOBINAS BLANCAS, ÚLTIMA FASE: EXTRADITAMOS A TRES NARCOS MEXICANOS Encabezaron en 2017 una de las mayores operaciones narco del país: casi 2 toneladas de cocaína escondidas en bobinas de acero. Fueron detenidos, juzgados y cumplieron su pena en cárceles argentinas. Hoy los sacamos del país con prohibición de reingreso para siempre. ¡NO VUEVEN MÁS! Narcos presos, condenados y expulsados. Así es ahora.",1945114453776703636,https://x.com/PatoBullrich/status/1945114453776703636,82,649,3055,63273,25,https://pbs.twimg.com/amplify_video_thumb/1945114148515278848/img/JN0_i4Jf6sYn_HD5.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-07-16 since:2025-07-15&src=typed_query,SinLínea.Mx,https://x.com/SinLinea_Mx,SinLinea_Mx,True,2025-07-15 13:37:39+00:00,False,Mejor nadota 😂 🔴 Si pensaban que la #XóchitlGálvez (@XochitlGalvez) nunca iba a ser superada... llega #NormaPiña y su gira del adiós 😖👇🏻,1945115548423008480,https://x.com/SinLinea_Mx/status/1945115548423008480,37,96,200,5267,8,https://pbs.twimg.com/amplify_video_thumb/1945115464700465152/img/dYKfLxKpiOCQX2TT.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-07-16 since:2025-07-15&src=typed_query,Diego Rosselli,https://x.com/darosselli,darosselli,False,2025-07-15 13:41:30+00:00,False,"— REALISMO MÁGICO — Y así, tras una noche de brisa, El Tinieblo Rezandero amanecía tapizado de flores amarillas. Ah, y no dejen de ver las rosas rosadas, allá al fondo, rosas que eran de mi madre.",1945116515583353143,https://x.com/darosselli/status/1945116515583353143,11,22,293,7757,4,https://pbs.twimg.com/media/Gv5xIqLWgAA1W5u.jpg;https://pbs.twimg.com/media/Gv5xIqKXEAAPVgq.jpg;https://pbs.twimg.com/media/Gv5xIp0WMAAQ1qa.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-07-16 since:2025-07-15&src=typed_query,Julio Cronopiano,https://x.com/Cronopio777,Cronopio777,False,2025-07-15 14:08:50+00:00,False,"Salió de nuestro semillero y a base de garra y buena proyección se hizo un espacio en nuestra época gloriosa. ¡Feliz cumpleaños, Pampa querido!",1945123392325140496,https://x.com/Cronopio777/status/1945123392325140496,43,75,1895,49564,17,https://pbs.twimg.com/media/Gv53ab9WkAEEOSP.jpg,False,,,,,es,Top
