Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language,Type
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-08-27 since:2025-08-26&src=typed_query,Edwin MGarcia,https://x.com/EdwinMGarcia30,EdwinMGarcia30,False,2025-08-26 13:45:13+00:00,False,Vengan a visitar los ríos de @tampico a una cuadra de la laguna del carpintero @Comapa_Sur @Dr_AVillarreal @MonicaVTampico todas las calles al rededor de la laguna están iguales desbordamiento de aguas negras generando un gran foco de infección,1960337739414442213,https://x.com/EdwinMGarcia30/status/1960337739414442213,0,1,0,117,0,https://pbs.twimg.com/amplify_video_thumb/1960336548727062529/img/Oh7vLwN1aVmYLRpo.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-08-27 since:2025-08-26&src=typed_query,M,https://x.com/mbez95,mbez95,False,2025-08-26 19:22:00+00:00,False,@TampicoGob,1960422496077013197,https://x.com/mbez95/status/1960422496077013197,0,0,0,4,0,,True,mbez95,https://x.com/mbez95,Tampico Gob,mbez95,qam,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-08-27 since:2025-08-26&src=typed_query,M,https://x.com/mbez95,mbez95,False,2025-08-26 19:22:00+00:00,False,Que falta de seriedad de una campaña y no la cumplen de pasar por las colonias a levantar cosas como muebles colchones etc se comunica una a servicios públicos le dicen que pasarán y no lo hacen más de una semana y no contestan dónde está la atención al ciudadano @MonicaVTampico,1960422493816037590,https://x.com/mbez95/status/1960422493816037590,1,0,0,4,0,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-08-29 since:2025-08-28&src=typed_query,RP A,https://x.com/RPA722673221951,RPA722673221951,False,2025-08-28 16:34:32+00:00,False,@MonicaVTampico Es en serio que decidiste quitar las palmeras tan bonitas que se veían en la avenida Hidalgo por un carril más ??? Cuál se supone que es tu lógica de mejorar Tampico y no se vea que se roban tanto? Quitar naturaleza ???,1961105128238236096,https://x.com/RPA722673221951/status/1961105128238236096,0,0,0,4,0,,True,MonicaVTampico,https://x.com/MonicaVTampico,Mónica Villarreal Anaya,MonicaVTampico,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-08-29 since:2025-08-28&src=typed_query,RP A,https://x.com/RPA722673221951,RPA722673221951,False,2025-08-28 16:37:13+00:00,False,"Que decisión tan sabia en #Tampico, vamos a quitar palmeras para justificar un gasto y poder ocultar los millones que robamos para “hacer un carril” que tontería @MonicaVTampico siempre brillará como lo peor que le pasó a esta ciudad, ya parecemos Madero",1961105801504014700,https://x.com/RPA722673221951/status/1961105801504014700,0,0,0,1,0,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-09-02 since:2025-09-01&src=typed_query,TAN BIÓNICA BACK - EL REGRESO ⚡,https://x.com/tanbionicaback,tanbionicaback,False,2025-09-01 00:23:11+00:00,False,"[AHORA] 🚨Chano vía ig: ""Mi trabajo creativo en este disco terminó. Se viene el mejor disco de Tan Biónica, son las mejores canciones que hice en mi vida. Ojalá que les llegue de esa manera """,1962310228164125137,https://x.com/tanbionicaback/status/1962310228164125137,97,1388,13794,386783,344,https://pbs.twimg.com/ext_tw_video_thumb/1962310173025828864/pu/img/HLOVFqjvCO_Ottr2.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-09-02 since:2025-09-01&src=typed_query,Mr Doctor,https://x.com/MrDoctorOficial,MrDoctorOficial,False,2025-09-01 00:27:51+00:00,False,⚠️Su nombre es 👉🏻Rosa Barrancos López A decir de ella es PSIQUÍATRA y da “PSICOTERAPIAS” en el Estado de México,1962311404930642241,https://x.com/MrDoctorOficial/status/1962311404930642241,54,225,1841,558153,157,https://pbs.twimg.com/media/GzuF_dEWYAAnLML.jpg;https://pbs.twimg.com/media/GzuGA9nXUAAnGU_.png;https://pbs.twimg.com/media/GzuGA9lWEAAOGZj.png;https://pbs.twimg.com/media/GzuGA9vXAAARW0U.jpg,True,MrDoctorOficial,https://x.com/MrDoctorOficial,,MrDoctorOficial,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-09-02 since:2025-09-01&src=typed_query,TAN BIÓNICA BACK - EL REGRESO ⚡,https://x.com/tanbionicaback,tanbionicaback,False,2025-09-01 01:32:08+00:00,False,Pasaron 3.760 días desde el último disco de Tan Biónica,1962327583275512261,https://x.com/tanbionicaback/status/1962327583275512261,6,115,1819,36571,28,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-09-02 since:2025-09-01&src=typed_query,Cendy Robles,https://x.com/cendyrobles,cendyrobles,True,2025-09-01 01:54:41+00:00,False,Domingueando 📚🚶‍♀️⚾️🍕🍸 #cendyrobles ❤️ #Mexico #Tamaulipas #NuevoLaredo #Matamoros #Reynosa #CdVictoria #Tampico #Madero #Altamira #Mante #SanFernando #Hidalgo #Tula #Jaumave #Casas #Miquihuana #Bustamante #Palmillas #Llera #Güémez #Mty #NL #CDMX,1962333254981435607,https://x.com/cendyrobles/status/1962333254981435607,11,8,237,6712,11,https://pbs.twimg.com/media/GzubsYiWoAA5kwb.jpg,False,,,,,pt,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-09-02 since:2025-09-01&src=typed_query,elsy 🪐,https://x.com/elsystan_,elsystan_,False,2025-09-01 03:22:23+00:00,False,“Prefiero que me odien por lo que soy a que me amen por lo que no soy” MADRE DALILAH POLANCO #LaCasaDeLosFamososMx,1962355328336413130,https://x.com/elsystan_/status/1962355328336413130,41,743,5289,63601,86,https://pbs.twimg.com/amplify_video_thumb/1956092844223160322/img/h1F_l1AI3hRmbW7C.jpg,False,,,,,es,Top
