Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language,Type
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2024-11-20 since:2024-11-19&src=typed_query,NOTIVIZA,https://x.com/Notiviza,Notiviza,True,2024-11-19 06:25:29+00:00,False,Fortalece Mónica Villarreal Desarrollo de Emprendedores y Pequeños Comerciantes https://www.notivizanoreste.com/vernota/82066/fortalece-monica-villarreal-desarrollo-de-emprendedores-y-pequenos-comerciantes/ @MonicaVTampico @TampicoGob @SE_Tamaulipas,1858758476962431445,https://x.com/Notiviza/status/1858758476962431445,0,1,0,25,0,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2024-11-20 since:2024-11-19&src=typed_query,❤️‍🩹 Carlos Clavijo Cositas Buenas,https://x.com/carlosclavijo22,carlosclavijo22,False,2024-11-19 06:56:34+00:00,False,"En un país que dedica miles de horas al mundo del corazón, en el que sabemos el color de los calcetines de Rociito usaba cuando hizo la Comunión, nadie ha perseguido a la periodista con la que comió Mazón. Tampoco ha entrevistado al dueño o los camareros del Ventorro. 🤷‍♂️🤷‍♂️🤷‍♂️",1858766299419029764,https://x.com/carlosclavijo22/status/1858766299419029764,129,1563,4813,159737,33,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2024-11-20 since:2024-11-19&src=typed_query,La Bella Vampi💐,https://x.com/LaBellaVampi,LaBellaVampi,False,2024-11-19 07:17:38+00:00,False,"Soy un poco inútil con las redes sociales, pero sé lo que es un hashtag, por que cuantos más hashtag y más hashtag MEJOR! #TeamMuñecas #TeamVampirashian ♥️🪭",1858771599257637359,https://x.com/LaBellaVampi/status/1858771599257637359,7,29,410,9371,1,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2024-11-20 since:2024-11-19&src=typed_query,Tacirupeca ۞,https://x.com/tacipuerca,tacipuerca,False,2024-11-19 08:25:17+00:00,False,Y EL DÍA DE LA MUJER QUÉ Y EL DÍA DE LA MUJER QUÉ Y EL DÍA DE LA MUJER QUÉ Y EL DÍA DE LA MUJER QUÉ Y EL DÍA DE LA MUJER QUÉ Y EL DÍA DE LA MUJER QUÉ Y EL DÍA DE LA MUJER QUÉ Y EL DÍA DE LA MUJER QUÉ Y EL DÍA DE LA MUJER QUÉ Y EL DÍA DE LA MUJER QUÉ Y EL DÍA DE LA MUJER QUÉ Y EL,1858788623581151473,https://x.com/tacipuerca/status/1858788623581151473,4,62,336,7766,0,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2024-11-20 since:2024-11-19&src=typed_query,Vanessa Mercado,https://x.com/VanMercadoNew,VanMercadoNew,False,2024-11-19 08:54:27+00:00,False,Secret's OUT! #PatrickRamirez and #DingDongBahan are the new #TOMSBabies ❤️,1858795964427104755,https://x.com/VanMercadoNew/status/1858795964427104755,130,467,3830,91639,24,https://pbs.twimg.com/media/GcvFEwfbcAMJktL.jpg,False,,,,,en,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2024-11-20 since:2024-11-19&src=typed_query,Benita dos Carallos,https://x.com/criaturina,criaturina,True,2024-11-19 08:59:00+00:00,False,"🚀 ""COMO UN COHETE"" ‼️‼️ Mónica García abandona al paciente de cáncer: de 139 terapias recomendadas, sólo 46 están financiadas. https://okdiario.com/salud/monica-garcia-abandona-paciente-cancer-139-terapias-recomendadas-solo-46-estan-financiadas-13833761",1858797108188365229,https://x.com/criaturina/status/1858797108188365229,24,555,552,4601,10,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2024-11-20 since:2024-11-19&src=typed_query,s🐞,https://x.com/unpocoyopo_,unpocoyopo_,False,2024-11-19 10:22:16+00:00,False,El fandom cuando tulipanes y tictac; condena y palmas y desamores este en Spotify versión estudio.,1858818066932437194,https://x.com/unpocoyopo_/status/1858818066932437194,0,24,378,5910,6,https://pbs.twimg.com/media/GcvZLXmXcAAlc_E.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2024-11-20 since:2024-11-19&src=typed_query,Izquierda Latina 💪,https://x.com/IzquierdaUnid15,IzquierdaUnid15,False,2024-11-19 10:46:33+00:00,False,"Hoy #IzquierdaLatina recuerda el aniversario 87 del natalicio de Tania la guerrillera, ejemplo de revolucionaria, luchadora internacionalista y única mujer en la guerrilla del Ché. “Gloria Eterna a Tania la guerrillera” #CubaViveEnSuHistoria #MujeresEnRevolución.",1858824176699576338,https://x.com/IzquierdaUnid15/status/1858824176699576338,19,397,333,2932,2,https://pbs.twimg.com/media/GcvevE6XYAAzU3Y.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2024-11-20 since:2024-11-19&src=typed_query,Jacobo Solano Cerchiaro,https://x.com/JACOBOSOLANOC,JACOBOSOLANOC,True,2024-11-19 11:28:26+00:00,False,"Además, la dictadura está obsesionada con capturarla para tener una moneda de cambio fuerte en una eventual negociación para que no les pase nada. El mismo @marcorubio ya ha hablado con María Corina y le ha hecho esa propuesta, pero María Corina no quiere dejar a su pueblo solo, lo que podría asimilarse a una derrota. Sin embargo, gente muy cercana a ella, incluso sus hijos, le han dicho que es mejor que esté en EE. UU. que presa o muerta en #Venezuela. La dictadura todavía tiene esperanzas de que, a partir del 20 de enero, Trump entre en negociaciones con ellos por la necesidad del petróleo y se deje engañar nuevamente. Lo que no saben es que, con Marco Rubio, la cosa será muy difícil, y más ahora que Lula prácticamente logró, en las conversaciones del G20, fortalecer la nueva izquierda sin Maduro.",1858834715375009958,https://x.com/JACOBOSOLANOC/status/1858834715375009958,24,222,1018,172952,52,https://pbs.twimg.com/media/GcvoUdtXsAAfWgc.jpg,True,JACOBOSOLANOC,https://x.com/JACOBOSOLANOC,Marco Rubio,JACOBOSOLANOC,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2024-11-20 since:2024-11-19&src=typed_query,Dr. Roberto Morales Ojeda,https://x.com/DrRobertoMOjeda,DrRobertoMOjeda,False,2024-11-19 11:46:16+00:00,False,"Evocamos en el aniversario de su natalicio a Tania, la única mujer de la guerrilla del Che, que seguirá siendo eterna fuente de inspiración y compromiso para las #MujeresEnRevolución.",1858839204433633583,https://x.com/DrRobertoMOjeda/status/1858839204433633583,107,2085,1840,16685,2,https://pbs.twimg.com/media/GcvsZxbWwAAfdj8.jpg,False,,,,,es,Top
