"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1144224297267463/474462132406835_122121672014546197";"111";"2";"1";"474462132406835_122121672014546197";"data";"data.*";"fetched (200)";"2025-11-14 08:04:37.365260";"Facebook:/<page-id>/posts";"*Reconoce Mónica Villarreal a Estudiantes Ganadores de Concurso SIPINNA*  En el marco de las acciones que desarrolla el Sistema Estatal de Protección Integral de las Niñas, Niños y Adolescentes -SIPINNA-, la Presidenta Municipal Mónica Zacil Villarreal Anaya, entregó reconocimientos a los niños ganadores de la Segunda Edición del Concurso ""Comic 911: Lo Uso, Lo Recuerdo y Lo Cuido"" evento organizado en coordinación con el Secretariado Ejecutivo de Seguridad Pública.  El acto tuvo lugar en la Palacio Municipal, donde Villarreal Anaya recibió la visita de los talentosos alumnos de la Escuela de Preescolar y Primaria ""Gabriela Mistral"", quienes fueron  seleccionados por su destacada participación en la categoría de 5 a 8 años de edad, el cual tuvo como objetivo en fomentar el uso adecuado del número de emergencias 911.  En el encuentro la alcaldesa porteña estuvo acompañada de la Directora de Prevención del Delito en el municipio y enlace de SIPPINA en el estado, Libby Zácil Adame Estrada; la Directora de la citada escuela primaria, Mercedes García Ibarra; y los supervisores escolares, Miguel Ángel Morales, y Marlet Hernán Beltrán.  Ahí, la primera autoridad felicitó a cada uno de los ganadores, así como a los padres y maestros por formar parte de la actividad; y les exhortó a continuar participando en las convocatorias que se desarrollen a través del SIPINNA.  ""Los invito a continuar colaborando y a seguir siendo buenos ciudadanos, estamos en la construcción de esa infancia con esperanza, oportunidades, y de respeto. Sepan que aquí en el Ayuntamiento siempre tendrán las puertas abiertas y que cada acción que tenemos siempre queremos reflejarla en el bienestar de la niñez y la adolescencia"" destacó Villarreal Anaya.  Los ganadores del concurso de Comic fueron, Larissa San Millán Hernández; Enrique Elías Ochoa Osorio; e Iván Almiray Meza, quienes recibieron un reconocimiento firmado por la Mtra. Ivette Salazar Márquez, titular de la Secretaría Ejecutiva del Sistema Estatal de Protección Integral de los Derechos de Niñas, Niños y Adolescentes, además de una moderna tableta electrónica y materia didáctico.  El propósito del certamen fue el de crear conciencia sobre la importancia del uso responsable y oportuno del 911, como un recurso esencial en la atención de emergencias.";"2024-11-26T00:15:26+0000";"";"";""
"964877296876825_1144224297267463/964877296876825_1138471217842771";"33";"1";"1";"964877296876825_1138471217842771";"data";"data.*";"fetched (200)";"2025-11-14 08:04:35.294357";"Facebook:/<page-id>/posts";"Extiendo mis más sinceras felicitaciones al Gran Maestro Epigmenio Villarreal Valadéz de la Gran Logia de Tamaulipas, en la celebración de su cumpleaños.  Que este día esté lleno de alegría, salud y rodeado de quienes le aprecian. ¡Que cumpla muchos años más de éxitos y sabiduría!";"2024-11-21T14:00:46+0000";"";"";""
"964877296876825_1144224297267463/964877296876825_1138471217842771/964877296876825_1138471217842771";"848";"33";"2";"964877296876825_1138471217842771";"data";"data.*";"fetched (200)";"2025-11-14 08:05:28.493927";"Facebook:/<post-id>/comments";"Muchas felicidades🎉🎊";"2024-11-21T15:51:54+0000";"0";"0";""
"964877296876825_1144224297267463/964877296876825_1141546504201909";"18";"1";"1";"964877296876825_1141546504201909";"data";"data.*";"fetched (200)";"2025-11-14 08:04:34.371327";"Facebook:/<page-id>/posts";"Fue un gusto recibir y brindar nuestro apoyo a Ian Rafael Morales Villanueva, un talentoso joven estudiante del Instituto Cultural Tampico, quien está poniendo en alto el nombre de nuestra ciudad y de Tamaulipas.  Ian nos representará en la categoría juvenil de la Expo Ciencias Nacional 2024 que se celebrará en Villahermosa Tabasco, demostrando su compromiso con la ciencia y el conocimiento. Su dedicación es un ejemplo para toda nuestra comunidad, y estoy segura de que logrará grandes cosas en este importante evento.  ¡Le deseo el mayor de los éxitos y que continúe inspirando a otros jóvenes a perseguir sus sueños y talentos!  #TampicoVaConTodos  #Educación #ExpoCienciasNacional2024";"2024-11-26T00:08:25+0000";"";"";""
"964877296876825_1144224297267463/964877296876825_1141546504201909/964877296876825_1141546504201909";"686";"18";"2";"964877296876825_1141546504201909";"data";"data.*";"fetched (200)";"2025-11-14 08:05:21.929220";"Facebook:/<post-id>/comments";"Excelente";"2024-11-26T04:34:29+0000";"0";"0";""
"964877296876825_1144224297267463/964877296876825_1137773051245921";"37";"1";"1";"964877296876825_1137773051245921";"data";"data.*";"fetched (200)";"2025-11-14 08:04:35.294357";"Facebook:/<page-id>/posts";"Extiendo mis más sinceras felicitaciones a Ricardo Benjamín Mateos Mauleón, Primer Vicepresidente de la Asociación de Agentes Aduanales, en la celebración de su cumpleaños.  Le deseo un día lleno de alegría, rodeado de sus seres queridos, y que este nuevo año de vida le traiga éxito, salud y satisfacción personal y profesional.  ¡Muchas felicidades!";"2024-11-20T13:30:23+0000";"";"";""
"964877296876825_1144224297267463/964877296876825_1137773051245921/964877296876825_1137773051245921";"871";"37";"2";"964877296876825_1137773051245921";"data";"data.*";"fetched (200)";"2025-11-14 08:05:29.723380";"Facebook:/<post-id>/comments";"";"2024-11-20T16:07:06+0000";"0";"0";""
"964877296876825_1144224297267463/964877296876825_1137830991240127";"36";"1";"1";"964877296876825_1137830991240127";"data";"data.*";"fetched (200)";"2025-11-14 08:04:35.294357";"Facebook:/<page-id>/posts";"Con gran alegría, felicito a quienes hacen posible la apertura de este nuevo espacio en nuestra querida ciudad de Tampico. Su esfuerzo, dedicación y amor reflejados en este proyecto no solo generan empleos, sino que fortalecen la economía local y enriquecen la experiencia de quienes vivimos aquí.  Les deseo el mayor de los éxitos y que esta inversión se multiplique. ¡Bienvenidos a Tampico, y enhorabuena por esta gran apertura!";"2024-11-20T15:07:16+0000";"";"";""
"964877296876825_1144224297267463/964877296876825_1137830991240127/964877296876825_1137830991240127";"868";"36";"2";"964877296876825_1137830991240127";"data";"data.*";"fetched (200)";"2025-11-14 08:05:29.513605";"Facebook:/<post-id>/comments";"éxito 👌";"2024-11-20T16:30:03+0000";"0";"0";""
"964877296876825_1144224297267463/964877296876825_1140622254294334";"24";"1";"1";"964877296876825_1140622254294334";"data";"data.*";"fetched (200)";"2025-11-14 08:04:34.371327";"Facebook:/<page-id>/posts";"En este día especial, quiero felicitar a Rodolfo Valencia Prieto y reconocer su invaluable labor como Tesorero de la Asociación de Agentes Aduanales. Su compromiso y profesionalismo son pilares importantes para el fortalecimiento de esta institución.  Que este nuevo año de vida le brinde salud, prosperidad y momentos memorables en compañía de sus seres queridos. ¡Felicidades!";"2024-11-24T14:30:23+0000";"";"";""
"964877296876825_1144224297267463/964877296876825_1140622254294334/964877296876825_1140622254294334";"730";"24";"2";"964877296876825_1140622254294334";"data";"data.*";"fetched (200)";"2025-11-14 08:05:24.085172";"Facebook:/<post-id>/comments";"felicidades";"2024-11-24T18:14:15+0000";"0";"0";""
"964877296876825_1144224297267463/474462132406835_122120807018546197";"124";"2";"1";"474462132406835_122120807018546197";"data";"data.*";"fetched (200)";"2025-11-14 08:04:38.065669";"Facebook:/<page-id>/posts";"*Refuerzan Alcaldes del Sur Acciones contra Violencia Doméstica y de Género*  La Presidenta municipal Mónica Villarreal Anaya, acompañada de los alcaldes de Ciudad Madero y Altamira, Erasmo González Robledo y Armando Martínez Manríquez, encabezaron los trabajos de la Mesa de Seguridad y Construcción de Paz, efectuados en el Palacio Municipal de Tampico, donde se dio seguimiento a las acciones preventivas contra la violencia de género e intrafamiliar.  Durante el encuentro desarrollado en la Sala de Cabildo, Villarreal Anaya sostuvo que el fortalecimiento de los programas destinados a la protección de la mujer, los menores y la familia, es una tarea prioritaria del gobierno municipal, respaldada por la política humanista que a nivel estatal impulsa el Gobernador Américo Villarreal Anaya.  En la Mesa de Seguridad participaron también los representantes de las fuerzas armadas a nivel federal y estatal; y miembros de organismos públicos encargados de la protección a la mujer y la familia, quienes detallaron las acciones y resultados de los programas institucionales desarrollados en el último periodo.  Asimismo se hizo hincapié en la necesidad de seguir ampliando y reforzando los mecanismos que contribuyan a disminuir la incidencia de los delitos relacionados.  Mónica Villarreal ha dicho, que una de las acciones a realizar para ampliar los espacios de atención y protección a las mujeres víctimas de violencia, es la reactivación y transformación de los módulos de seguridad en “puntos rosas”, donde se les brinde la protección institucional mediante la participación coordinada de dependencias como el Instituto municipal de la Mujer, el Sistema DIF; y la Dirección de Prevención del Delito, entre otras.  Dijo, por último que el arte y la cultura son esenciales para el desarrollo de la paz, y el fortalecimiento del tejido social, por lo que aseguró que su administración continuará promoviendo el despliegue de expresiones artísticas y culturales en los diferentes espacios públicos del municipio.";"2024-11-21T21:30:49+0000";"";"";""
"964877296876825_1144224297267463/964877296876825_1137356761287550";"38";"1";"1";"964877296876825_1137356761287550";"data";"data.*";"fetched (200)";"2025-11-14 08:04:35.294357";"Facebook:/<page-id>/posts";"Hoy, tuve el honor de encabezar la instalación del Comité Municipal de Protección Civil, un órgano clave para garantizar la seguridad de los tampiqueños ante cualquier contingencia. Este esfuerzo refuerza nuestro compromiso de salvaguardar la vida y el patrimonio de nuestra población, mediante una estrategia integral basada en la prevención, la seguridad y el bienestar.   El Comité trabajará en la actualización del Plan Municipal de Protección Civil, implementando acciones como simulacros, capacitaciones y campañas de concientización. Este esfuerzo interinstitucional incluye a representantes del gobierno municipal, fuerzas armadas, instituciones civiles y organismos especializados, quienes contribuirán a planificar, coordinar y ejecutar acciones para prevenir y atender situaciones de emergencia. Juntos, reafirmamos nuestro compromiso de proteger a nuestra gente y construir un Tampico más seguro para todos.  #TampicoTeCuida #TampicoVaConTodos #ProtecciónCivilTampico";"2024-11-19T22:04:33+0000";"";"";""
"964877296876825_1144224297267463/964877296876825_1137356761287550/964877296876825_1137356761287550";"877";"38";"2";"964877296876825_1137356761287550";"data";"data.*";"fetched (200)";"2025-11-14 08:05:30.462764";"Facebook:/<post-id>/comments";"Excelente equipo d trabajo felicidades";"2024-11-19T22:10:07+0000";"0";"0";""
