tipo,url,post_url_padre,fecha,texto,num_comentarios
POST,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,,767h,Abrazo de fortaleza Mimi y fam,64
COMENTARIO,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,767h,"Lili Mojica
QEPD don Roberto Haro
Abrazo de fortaleza Mimi y fam
13 sem
Me gusta
Responder
2",
COMENTARIO,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,767h,"Lupita Covarrubias
 
 · 
Seguir
Mi más sincero pésame por la pérdida de tú esposo y su descanso eterno y extiendo mis condolencias a toda la Familia.
QEPD 
13 sem
Me gusta
Responder",
COMENTARIO,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,767h,"Teresa Zarate
Qpd. y Brille para el La Luz Eterna. Don Roberto Haro. Un abrazo para la Regidora Mimi Magaña e Hij@s.
13 sem
Me gusta
Responder",
COMENTARIO,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,767h,"Cristina Pina Cruz
Lamento 
 profundamente tu pérdida Noemi Magaña Gonzalez. Un gran esposo 
13 sem
Me gusta
Responder",
COMENTARIO,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,767h,"Ricastell Gonzalez
Descanse en paz y fortaleza para toda la familia,paz de Dios estimada regidora
13 sem
Me gusta
Responder",
COMENTARIO,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,767h,"Victor Cerda
Mi más sentido pésame 
 para toda la familia y Descanse en paz.
13 sem
Me gusta
Responder",
COMENTARIO,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,767h,"Elisa Matilde Pego Cruz
Descanse en paz y brille para él la luz perpetua 
Mi más sentido para la regidora Nohemi y su familia que Dios les de forta… Ver más
13 sem
Me gusta
Responder",
COMENTARIO,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,767h,"Lce Reyna Castro
QEPD.un fuerte abrazo amiga Mimi y fam
13 sem
Me gusta
Responder",
COMENTARIO,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,https://facebook.com/monicavtampico/photos/lamento-el-fallecimiento-del-sr-roberto-haro-lara-env%C3%ADo-mis-m%C3%A1s-sinceras-condole/1409285697427987,767h,"Francia Garcés Cruz
Mi más sentido pésame Regidora Noemi en paz descanse su esposo, Dios le de consuelo y fortaleza en estos momentos de dolor ant… Ver más
13 sem
Me gusta
Responder",
