query_index,query,medio,termino,article_title,article_url_resolved,source_domain,status_descarga,extraction_method,article_text_length,cache_hit_article,playwright_used,fallback_used,attempted_methods,error_type,error_detail
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Presentan el megapolo industrial para Altamira: tendrá desde parque logístico hasta viviendas - El Sol de México,https://oem.com.mx/elsoldetampico/local/presentan-el-megapolo-industrial-para-altamira-tendra-desde-parque-logistico-hasta-viviendas-28801529,oem.com.mx,downloaded_ok,trafilatura,953,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Más agua para Veracruz: incorporan 30 camiones cisterna para municipios vulnerables - El Sol de México,https://oem.com.mx/elsoldetampico/local/mas-agua-para-veracruz-incorporan-30-camiones-cisterna-para-municipios-vulnerables-28775140,oem.com.mx,downloaded_ok,trafilatura,451,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",“Playa Miramar es segura”: Ciudad Madero se prepara para vacaciones de Semana Santa - El Sol de México,https://oem.com.mx/elsoldetampico/turismo/playa-miramar-es-segura-ciudad-madero-se-prepara-para-vacaciones-de-semana-santa-28742620,oem.com.mx,downloaded_ok,trafilatura,958,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Ajustan conciertos de El Bogueto y Gabito Ballesteros en Fiestas de Abril Tampico 2026 - El Sol de México,https://oem.com.mx/elsoldetampico/gossip/ajustan-conciertos-de-el-bogueto-y-gabito-ballesteros-en-fiestas-de-abril-tampico-2026-28813393,oem.com.mx,downloaded_ok,trafilatura,839,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",En Tampico esperan equipos para la CURP Biométrica: el documento será obligatorio en trámites de salud - El Sol de México,https://oem.com.mx/elsoldetampico/local/en-tampico-esperan-equipos-para-la-curp-biometrica-el-documento-sera-obligatorio-en-tramites-de-salud-28810360,oem.com.mx,downloaded_ok,trafilatura,1377,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Elizabeth marchará por Karla en el 8M de Tampico: ”Aquí está su madre para gritar por ella” - El Sol de México,https://oem.com.mx/elsoldetampico/local/elizabeth-marchara-por-karla-en-el-8m-de-tampico-aqui-esta-su-madre-para-gritar-por-ella-28830825,oem.com.mx,downloaded_ok,trafilatura,1311,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Tiendas 3B abrirá 100 sucursales en el sur de Tamaulipas; iniciará en Altamira - El Sol de México,https://oem.com.mx/elsoldetampico/finanzas/tiendas-3b-abrira-100-sucursales-en-el-sur-de-tamaulipas-iniciara-en-altamira-28713061,oem.com.mx,downloaded_ok,trafilatura,806,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Brecha Huasteca: la ruta de 105 km que unirá la salud, educación y comercio en cinco municipios - El Sol de México",https://oem.com.mx/elsoldetampico/local/brecha-huasteca-la-ruta-de-105-km-que-unira-la-salud-educacion-y-comercio-en-cinco-municipios-28745783,oem.com.mx,downloaded_ok,trafilatura,725,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Director del Hospital Infantil de Tamaulipas dejó el cargo tras el presunto de abuso a dos doctoras - El Sol de México,https://oem.com.mx/elsoldetampico/local/director-del-hospital-infantil-de-tamaulipas-deja-el-cargo-tras-la-presunta-agresion-a-mujeres-28817631,oem.com.mx,downloaded_ok,trafilatura,1116,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",“Es el alma del norte”: Nuevo Laredo respalda protección legal de la Cuera Tamaulipeca - El Sol de México,https://oem.com.mx/elsoldetampico/local/es-el-alma-del-norte-nuevo-laredo-respalda-proteccion-legal-de-la-cuera-tamaulipeca-28747399,oem.com.mx,downloaded_ok,trafilatura,2842,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Refinería Madero: aumentan presupuesto de mantenimiento, pero sin modernizar áreas obsoletas - El Sol de México",https://oem.com.mx/elsoldetampico/finanzas/refineria-madero-aumentan-presupuesto-de-mantenimiento-pero-sin-modernizar-areas-obsoletas-28683458,oem.com.mx,downloaded_ok,trafilatura,837,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Comienza el juego! Conoce las categorías y los premios del Torneo Inaugural Pádel Club 833 en Tampico - El Sol de México,https://oem.com.mx/elsoldetampico/deportes/comienza-el-juego-conoce-las-categorias-y-los-premios-del-torneo-inaugural-padel-club-833-en-tampico-28768354,oem.com.mx,downloaded_ok,trafilatura,1019,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Vinculan a proceso a pastor en Reynosa por presunto abuso sexual contra adolescente - El Sol de México,https://oem.com.mx/elsoldetampico/policiaca/vinculan-a-proceso-a-pastor-en-reynosa-por-presunto-abuso-sexual-contra-adolescente-28792126,oem.com.mx,downloaded_ok,trafilatura,1335,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Comapa Sur anuncia corte de agua en Ciudad Madero: estas serán las colonias afectadas - El Sol de México,https://oem.com.mx/elsoldetampico/local/comapa-sur-anuncia-corte-de-agua-en-ciudad-madero-estas-seran-las-colonias-afectadas-28787372,oem.com.mx,downloaded_ok,trafilatura,1172,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Alertan por tormentas y chubascos en el norte de Tamaulipas; así estará el clima este domingo - El Sol de México,https://oem.com.mx/elsoldetampico/local/alertan-por-tormentas-y-chubascos-en-el-norte-de-tamaulipas-asi-estara-el-clima-este-domingo-28840961,oem.com.mx,downloaded_ok,trafilatura,807,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",El “nopal gringo” que nace en Tamaulipas: por qué nadie en México quiere comer okra - El Sol de México,https://oem.com.mx/elsoldetampico/mexico/el-nopal-gringo-que-nace-en-tamaulipas-por-que-nadie-en-mexico-quiere-comer-okra-28640002,oem.com.mx,downloaded_ok,trafilatura,1105,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Marely Zubarán: liderazgo que transforma el sector inmobiliario en Tampico - El Sol de México,https://oem.com.mx/elsoldetampico/local/marely-zubaran-liderazgo-que-transforma-el-sector-inmobiliario-en-tampico-28816189,oem.com.mx,downloaded_ok,trafilatura,2862,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Mujeres y niños: los rostros más vulnerables al ciberacoso en Tamaulipas - El Sol de México,https://oem.com.mx/elsoldetampico/local/mujeres-y-ninos-los-rostros-mas-vulnerables-al-ciberacoso-en-tamaulipas-28760122,oem.com.mx,downloaded_ok,trafilatura,1222,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Tu vecino amplió su cochera en la banqueta? Tampico anuncia multas de hasta medio millón de pesos - El Sol de México,https://oem.com.mx/elsoldetampico/local/tu-vecino-amplio-su-cochera-en-la-banqueta-tampico-anuncia-multas-de-hasta-medio-millon-de-pesos-28747469,oem.com.mx,downloaded_ok,trafilatura,2021,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Rescatan cría de murciélago en pleno centro de Tampico; bomberos acuden al auxilio - El Sol de México,https://oem.com.mx/elsoldetampico/local/rescatan-cria-de-murcielago-en-pleno-centro-de-tampico-bomberos-acuden-al-auxilio-28792871,oem.com.mx,downloaded_ok,trafilatura,1442,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Es lo de hoy / Mundial, turismo y la oportunidad de Tampico - El Sol de México",https://oem.com.mx/elsoldetampico/analisis/es-lo-de-hoy-mundial-turismo-y-la-oportunidad-de-tampico-28732673,oem.com.mx,downloaded_ok,trafilatura,599,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Mujeres ganan terreno en la dirección de facultades de la UAT en Tampico - El Sol de México,https://oem.com.mx/elsoldetampico/local/mujeres-ganan-terreno-en-la-direccion-de-facultades-de-la-uat-en-tampico-28822328,oem.com.mx,downloaded_ok,trafilatura,3737,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Con cerrajero reabren primaria Emiliano Zapata tras conflicto escolar en Altamira - El Sol de México,https://oem.com.mx/elsoldetampico/local/con-cerrajero-reabren-primaria-emiliano-zapata-tras-conflicto-escolar-en-altamira-28794663,oem.com.mx,downloaded_ok,trafilatura,1177,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Jaiba Brava quiere hacer pesar el Estadio Tamaulipas ante Dorados - El Sol de México,https://oem.com.mx/elsoldetampico/deportes/jaiba-brava-quiere-hacer-pesar-el-estadio-tamaulipas-ante-dorados-28760310,oem.com.mx,downloaded_ok,trafilatura,3120,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Tampico tendrá calor y vientos de surada este jueves; así estará el clima hoy - El Sol de México,https://oem.com.mx/elsoldetampico/local/tampico-tendra-calor-y-vientos-de-surada-este-jueves-asi-estara-el-clima-hoy-28791478,oem.com.mx,downloaded_ok,trafilatura,1388,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",La madriguera del lobo / Los notarios (II) - El Sol de México,https://oem.com.mx/elsoldetampico/analisis/la-madriguera-del-lobo-los-notarios-ii-28731898,oem.com.mx,downloaded_ok,trafilatura,4215,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",De las polémicas a la música: Alfredo Adame se presentará como DJ en Tampico - El Sol de México,https://oem.com.mx/elsoldetampico/tendencias/de-las-polemicas-a-la-musica-alfredo-adame-se-presentara-como-dj-en-tampico-28757123,oem.com.mx,downloaded_ok,trafilatura,853,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Tragedia en Tamaulipas: muere secretario municipal en choque carretero - El Sol de México,https://oem.com.mx/elsoldetampico/local/tragedia-en-tamaulipas-muere-mauricio-trevino-garza-secretario-municipal-en-choque-carretero-28749952,oem.com.mx,downloaded_ok,trafilatura,1790,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Dos millones para vigilar Playa Miramar: así operaría la nueva Policía Turística - El Sol de México,https://oem.com.mx/elsoldetampico/local/dos-millones-para-vigilar-playa-miramar-asi-operaria-la-nueva-policia-turistica-28784179,oem.com.mx,downloaded_ok,trafilatura,1697,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Peligro en playa de Pueblo Viejo: cierran zona por fosas submarinas profundas - El Sol de México,https://oem.com.mx/elsoldetampico/turismo/peligro-en-playa-de-pueblo-viejo-cierran-zona-por-fosas-submarinas-profundas-28747596,oem.com.mx,downloaded_ok,trafilatura,1625,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Hallan muerto a presunto agresor del influencer Adaneo en Tamaulipas - El Sol de México,https://oem.com.mx/elsoldetampico/local/hallan-muerto-a-presunto-agresor-del-influencer-adaneo-en-tamaulipas-28776237,oem.com.mx,downloaded_ok,trafilatura,563,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Pesca en crisis: la captura en Tamaulipas ha caído 42% en seis años - El Sol de México,https://oem.com.mx/elsoldetampico/local/pesca-en-crisis-la-captura-en-tamaulipas-ha-caido-42-en-seis-anos-28694898,oem.com.mx,downloaded_ok,trafilatura,2224,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Pemex aumenta la renta a los trabajadores: “es injusto y peligroso que se vayan, necesitan estar cerca de la Refinería” - El Sol de México",https://oem.com.mx/elsoldetampico/local/pemex-aumenta-la-renta-a-los-trabajadores-es-injusto-y-peligroso-que-se-vayan-necesitan-estar-cerca-de-la-refineria-28751167,oem.com.mx,downloaded_ok,trafilatura,1898,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Detienen a presunto ladrón de gorras en los mercados de Tampico: “había estado robando esta semana” - El Sol de México,https://oem.com.mx/elsoldetampico/local/detienen-a-presunto-ladron-de-gorras-en-los-mercados-de-tampico-habia-estado-robando-esta-semana-28776611,oem.com.mx,downloaded_ok,trafilatura,662,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Todos por Bertha! Organizan baile con causa en el Casino Moctezuma de Tampico - El Sol de México,https://oem.com.mx/elsoldetampico/gossip/todos-por-bertha-organizan-baile-con-causa-en-el-casino-moctezuma-de-tampico-28782429,oem.com.mx,downloaded_ok,trafilatura,1054,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Estudiantes de Medicina UAT recuerdan a mujeres que abrieron camino en la ciencia y la salud - El Sol de México,https://oem.com.mx/elsoldetampico/local/estudiantes-de-medicina-uat-recuerdan-a-mujeres-que-abrieron-camino-en-la-ciencia-y-la-salud-28812012,oem.com.mx,downloaded_ok,trafilatura,1303,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Que vengan los tianguis! Productores de Veracruz buscan vender sin intermediarios - El Sol de México,https://oem.com.mx/elsoldetampico/local/que-vengan-los-tianguis-productores-de-veracruz-buscan-vender-sin-intermediarios-28627812,oem.com.mx,downloaded_ok,trafilatura,1154,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",La tubería “llora”: usuarios de Tampico solicitan la reparación de una fuga de aguas negras - El Sol de México,https://oem.com.mx/elsoldetampico/local/la-tuberia-llora-usuarios-de-tampico-solicitan-la-reparacion-de-una-fuga-de-aguas-negras-28794838,oem.com.mx,downloaded_ok,trafilatura,1719,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Aumentan fraudes con ‘cursos en línea’ en Tamaulipas: cómo identificarlos y protegerte - El Sol de México,https://oem.com.mx/elsoldetampico/tendencias/aumentan-fraudes-con-cursos-en-linea-en-tamaulipas-como-identificarlos-y-protegerte-28775045,oem.com.mx,downloaded_ok,trafilatura,2016,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Llevan Playa Miramar y productos de Ciudad Madero hasta McAllen, Texas - El Sol de México",https://oem.com.mx/elsoldetampico/local/llevan-playa-miramar-y-productos-de-ciudad-madero-hasta-mcallen-texas-28839953,oem.com.mx,downloaded_ok,trafilatura,3475,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Aerus reabre la ruta Tampico-Monterrey con vuelos matutinos, ¡una opción más previa al Mundial 2026! - El Sol de México",https://oem.com.mx/elsoldetampico/turismo/aerus-reabre-la-ruta-tampico-monterrey-con-vuelos-matutinos-una-opcion-mas-previa-al-mundial-2026-28744471,oem.com.mx,downloaded_ok,trafilatura,1728,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","“Que no olviden la tierra”: sin jóvenes que trabajen la tierra, el campo en Altamira podría quedar en abandono - El Sol de México",https://oem.com.mx/elsoldetampico/local/que-no-olviden-la-tierra-sin-jovenes-que-trabajen-la-tierra-el-campo-en-altamira-podria-quedar-en-abandono-28678147,oem.com.mx,downloaded_ok,trafilatura,791,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Rapiña por piernas de cerdo: pobladores se enfrentan tras incendio de tráiler en Tamaulipas - El Sol de México,https://oem.com.mx/elsoldetampico/local/rapina-por-piernas-de-cerdo-pobladores-se-enfrentan-tras-incendio-de-trailer-en-tamaulipas-28809227,oem.com.mx,downloaded_ok,trafilatura,1219,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Refugios de animales en Tampico necesitan ayuda; Así puedes apoyar a michis y lomitos - El Sol de México,https://oem.com.mx/elsoldetampico/local/fundacion-josue-echavarria-pide-apoyo-para-refugios-que-cuidan-a-perritos-y-gatitos-abandonados-en-tampico-28812235,oem.com.mx,downloaded_ok,trafilatura,1280,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Hablando de medicina y salud / Cuando la ciencia cambia la forma de bajar de peso - El Sol de México,https://oem.com.mx/elsoldetampico/analisis/cuando-la-ciencia-cambia-la-forma-de-bajar-de-peso-28838360,oem.com.mx,downloaded_ok,trafilatura,4208,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Lunes bochornoso en Tampico: surada traerá calor y fuertes rachas de viento - El Sol de México,https://oem.com.mx/elsoldetampico/local/lunes-bochornoso-en-tampico-surada-traera-calor-y-fuertes-rachas-de-viento-28741362,oem.com.mx,downloaded_ok,trafilatura,254,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Ojo al camino: jabalíes y venados salen del monte por sequía en el norte de Veracruz - El Sol de México,https://oem.com.mx/elsoldetampico/local/ojo-al-camino-jabalies-y-venados-salen-del-monte-por-sequia-en-el-norte-de-veracruz-28751016,oem.com.mx,downloaded_ok,trafilatura,887,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Llevan un año esperando el dragado de la Laguna de Tamiahua: 15 mil pescadores en crisis - El Sol de México,https://oem.com.mx/elsoldetampico/local/llevan-un-ano-esperando-el-dragado-de-la-laguna-de-tamiahua-15-mil-pescadores-en-crisis-28767374,oem.com.mx,downloaded_ok,trafilatura,280,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","“El Compita”, el guardián de la catedral del basquetbol en Ciudad Madero - El Sol de México",https://oem.com.mx/elsoldetampico/deportes/el-compita-el-guardian-de-la-catedral-del-basquetbol-en-ciudad-madero-28748426,oem.com.mx,downloaded_ok,trafilatura,3080,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Talento tampiqueño con nombre de mujer: ellas inspiraron —y aún lo hacen— al puerto - El Sol de México,https://oem.com.mx/elsoldetampico/local/talento-tampiqueno-con-nombre-de-mujer-ellas-inspiraron-y-aun-lo-hacen-al-puerto-28800880,oem.com.mx,downloaded_ok,trafilatura,5413,False,False,False,trafilatura,,
