comment_text,published_at,query
Amen😢😢😢😢😢,2025-04-15T07:12:15Z,Presidenta municipal de Tampico
Puros $AD B☹️YZ,2025-04-15T07:21:43Z,gobierno de Tampico
Descansa en paz Ruby perez,2025-04-15T07:26:36Z,Presidenta municipal de Tampico
Yo despierto no he dormido nada  hoy martes son las 3:AM una semana justamente después de la tragedia un día como hoy paso todo a estas horas este hombre y muchas personas más estaban bajo escombros sepultados muchos muriendo al instante otros lentamente agonizando otros podían salir y relataban lo sucedido y que pasó ambulancias llegaban policías bomberos y rescatistas un caos totalmente y sus familias preocupadas y sufriendo a muchos le avisaban otros no sabían nada se enteraron al amanecer  y más tarde cuando encontraron el cuerpo sin vida de este hombre y cuando se conocía y aumentaba más y más la cifra de muertos un país lloraba un día que nunca será olvidado en mi país Republica Dominicana descansa en paz Leyenda Estrella y Orgullo de mi país Rubby Pérez nunca  serás olvidado mis condolencias y fuerzas para los familiares afectados y para mi país hermoso República Dominicana 🙏🇩🇴💔🕊,2025-04-15T07:41:41Z,Presidenta municipal de Tampico
😍😍😍🌹🌹👌,2025-04-15T07:46:55Z,gobierno de Tampico
Ehh junior ya saca el tour 2025 😢🙏,2025-04-15T08:11:49Z,gobierno de Tampico
Te amo,2025-04-15T08:21:54Z,gobierno de Tampico
Mis mejores deseos para junior h  pero con natanael cano eran mejores colaboraciones❤❤❤,2025-04-15T08:31:04Z,gobierno de Tampico
JUNIOR H LA CABRA 🐐🔥,2025-04-15T08:49:42Z,gobierno de Tampico
"JUNIOR H, EL PAPÁ DE LOS CORRIDOS 😮‍💨🙌🏻",2025-04-15T08:50:15Z,gobierno de Tampico
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,2025-04-15T08:56:57Z,gobierno de Tampico
A este la falta un tornillo qué le hicieron esos pobres animalitos qué lo cojan y pague por ello 😢😢😢,2025-04-15T11:53:35Z,Gobierno de Tampico
5 sexenios gobernados por puros bandidos que pena pobre México lo que tuvo que vivir,2025-04-15T15:04:13Z,Gobierno de Tampico
5 sexenios gobernados por puros bandidos que pena pobre México lo que tuvo que vivir,2025-04-15T15:04:13Z,gobierno de Tampico
"Jaja, vamo México no más, jaja.",2025-04-15T15:34:43Z,Gobierno de Tampico
"Jaja, vamo México no más, jaja.",2025-04-15T15:34:43Z,gobierno de Tampico
Junior H ♥️♥️,2025-04-15T16:07:53Z,gobierno de Tampico
@Junior H mi Junior H mi amor 💞😻 te amo Junior H Hola Cómo estás 🥰,2025-04-15T16:08:36Z,gobierno de Tampico
Jamás olvidaremos este jueves 10 ❤️,2025-04-15T16:19:21Z,gobierno de Tampico
Paz asu alma,2025-04-15T16:40:58Z,Presidenta municipal de Tampico
Saludos desde tijuana aqui andamos radicando pegados al cerco 🔥✌🏼😎<br>Bien belika bien vergas la rolita 🎶 🇲🇽 👌🏼,2025-04-15T18:15:02Z,gobierno de Tampico
Es igual que la de 12 rifles iguales de increíbles felicidades Antonio por lo que has logrado 🎉,2025-04-15T18:17:46Z,gobierno de Tampico
Hasta siempre QUERIDO RUBI...alla nos veremos 😢😢😢😢,2025-04-15T18:27:35Z,Presidenta municipal de Tampico
"PUES SE ROBAN TODO! PIDEN PRESTADO Y TIENEN BUENAS VENTAS Y BIEN ALTO EL PRECIO DE VENTA, PERO ES POCO PARA ROBARSE LOS PUTOS PRESIDENTES!!! A DU FAMILIA LES DAN VIDA DE REYES Y FOX MAS ESTUPIDO PRESIDENTE DE LA HISTORIA DE MÉXICO, LA MUJER LENGUA DE TRAPO NO LE ESTORBO PARA PEDIR  Y ROBAR A LOS MEXICANOS!!!  VON PEÑA NIETO Y CALDERÓN AHI ESTA LA ACTRIZ QUE EXPLIQUE SUS BASTARDAS Y LOS BASTARDOS DE PEÑA NIETO QUEDARON SUPER MILLONARIOS Y BOROLAS Y SU MUJER SE ROBARON TODO Y QUIEREN MAS!!! PORQUÉ NO ESTAN CUMPLIENDO CADENA PERPETUA TODOS ESTOS RATEROS?!!!",2025-04-15T18:28:54Z,Gobierno de Tampico
"PUES SE ROBAN TODO! PIDEN PRESTADO Y TIENEN BUENAS VENTAS Y BIEN ALTO EL PRECIO DE VENTA, PERO ES POCO PARA ROBARSE LOS PUTOS PRESIDENTES!!! A DU FAMILIA LES DAN VIDA DE REYES Y FOX MAS ESTUPIDO PRESIDENTE DE LA HISTORIA DE MÉXICO, LA MUJER LENGUA DE TRAPO NO LE ESTORBO PARA PEDIR  Y ROBAR A LOS MEXICANOS!!!  VON PEÑA NIETO Y CALDERÓN AHI ESTA LA ACTRIZ QUE EXPLIQUE SUS BASTARDAS Y LOS BASTARDOS DE PEÑA NIETO QUEDARON SUPER MILLONARIOS Y BOROLAS Y SU MUJER SE ROBARON TODO Y QUIEREN MAS!!! PORQUÉ NO ESTAN CUMPLIENDO CADENA PERPETUA TODOS ESTOS RATEROS?!!!",2025-04-15T18:28:54Z,gobierno de Tampico
"AMLO LA BAJO Y COM PANDEMIA!!!!  PAGO LO QUE ROBO PEÑA NIETO BOROLAS Y MARGARITA EL BOTAS MIADAS Y LENGUA DE TRAPO,  A LOS DEMÁS YA NI LOS MENCIONO!!!",2025-04-15T18:33:23Z,Gobierno de Tampico
"AMLO LA BAJO Y COM PANDEMIA!!!!  PAGO LO QUE ROBO PEÑA NIETO BOROLAS Y MARGARITA EL BOTAS MIADAS Y LENGUA DE TRAPO,  A LOS DEMÁS YA NI LOS MENCIONO!!!",2025-04-15T18:33:23Z,gobierno de Tampico
"En realidad no entiendo que espera la SCT y el gobierno federal para terminar con esa bola de l4cr4$ que tienen Xingoooo$$ de años con las concesiones de carreteras !! Ya recuperaron su inversión y aún siguen cobrando como si apenas empezaran a recuperar el dinero aún ya pasados 10 años , quizás hasta más !!!<br><br>Debería el gobierno federal retomar la posesión ya una vez que los particulares recuperen su inversión, para así la sct estar a cargo de esos tramos y con un costo Mínimo ( quizás desde $20 hasta los $100 pesos dependiendo de qué tan largo sea el tramo carretero ) para que así la gente pueda ahorrar tiempo y dinero , y dejar que esos putetes se hagan más y más ricos aun !",2025-04-15T18:36:20Z,Gobierno de Tampico
"Y si sale mas barato traer gasolina de otros lados , que estamos haciendo con la refinería que no refina",2025-04-15T19:25:08Z,Gobierno de Tampico
"Y si sale mas barato traer gasolina de otros lados , que estamos haciendo con la refinería que no refina",2025-04-15T19:25:08Z,gobierno de Tampico
Y puro junior h viejo ay mama,2025-04-15T19:25:39Z,gobierno de Tampico
Bro es que junior h en cualquier género pega 😮‍💨👌💯,2025-04-15T19:57:36Z,gobierno de Tampico
Soy cubano y estoy sufriendo este disaster como si fueran mi propia familia. Descansa en paz maetro de la misica te recordaremos por siempre,2025-04-15T20:00:47Z,Presidenta municipal de Tampico
Dio mio que rolooon❤,2025-04-15T20:03:29Z,gobierno de Tampico
💥💥💥💥💯💯💯💯,2025-04-15T20:12:57Z,gobierno de Tampico
Pinche corrido pasado de lanza la neta,2025-04-15T20:21:01Z,gobierno de Tampico
arriba la santa carnal 😮‍💨❤️,2025-04-15T20:37:03Z,Gobierno de Tampico
arriba la santa carnal 😮‍💨❤️,2025-04-15T20:37:03Z,gobierno de Tampico
arriba la santa carnal 😮‍💨❤️,2025-04-15T20:37:03Z,Gobierno de Tampico
arriba la santa carnal 😮‍💨❤️,2025-04-15T20:37:03Z,gobierno de Tampico
La mejor,2025-04-15T20:37:37Z,gobierno de Tampico
🫡💯🔥,2025-04-15T21:53:34Z,gobierno de Tampico
🙌🏻🔥🏆🤞🏻,2025-04-15T21:53:44Z,gobierno de Tampico
Purooo $ad Boyz viejooo🤩,2025-04-15T22:19:29Z,gobierno de Tampico
"La banda y junior nacieron para estar juntos, que macizo suena.🥶",2025-04-15T22:25:37Z,gobierno de Tampico
"Desde Perú 🇵🇪, un abrazo hermanos dominicanos por esta gran pérdida. Compartimos el dolor.<br>DEP.",2025-04-16T01:05:22Z,Presidenta municipal de Tampico
¿por que celebran y les gustan canciones que hablar de mierda?,2025-04-16T01:42:01Z,gobierno de Tampico
Por qué en Spotify se escucha tan culero?,2025-04-16T02:53:43Z,gobierno de Tampico
🔥🔥🔥🔥😵‍💫,2025-04-16T03:13:57Z,gobierno de Tampico
RIP 🪦 Rubby Pérez,2025-04-16T04:18:13Z,Presidenta municipal de Tampico
Que buena rola ❤❤🎉,2025-04-16T04:46:43Z,gobierno de Tampico
Se lo robaron....,2025-04-16T06:30:28Z,Gobierno de Tampico
Se lo robaron....,2025-04-16T06:30:28Z,gobierno de Tampico
"Pero esas ratas de expresidentes .andan como unas lechugas muy frescas.disiendo que no robaron un <a href=""http://peso.no/"">peso.no</a> se robaron un peso. Robaron millones de dólares las ratas.poreso la 4t.los debe meter al bote.",2025-04-16T06:33:47Z,Gobierno de Tampico
"Pero esas ratas de expresidentes .andan como unas lechugas muy frescas.disiendo que no robaron un <a href=""http://peso.no/"">peso.no</a> se robaron un peso. Robaron millones de dólares las ratas.poreso la 4t.los debe meter al bote.",2025-04-16T06:33:47Z,gobierno de Tampico
Que focking canción tan más espectacular,2025-04-16T07:12:05Z,gobierno de Tampico
Que perra la rolo a la verdad,2025-04-16T07:12:31Z,gobierno de Tampico
Puro bicths de los buenos! <br>Puro de escuela fina! Mis lic mi madrina que aqui sigues en mis oraciones madrina pidiendo por ti jamas me olvido de mis chacales! <br>Primero dios deja salgo de este pedo y de corazon te brindare de corazón algo que va de mi parte y animo madrina dios sabe porque pone cada putazo de la vida pero jamas arrepentirse lo difrutado jamas nadie lo quito los tiempos de dios son perfectos jamas me olvido de cada uno de ustedes y les deseo a cada uno bendiciones para toda su familia <br>Y sigue igual madrina brilla como lo sabes hacer jamas apagues tu brillo despues de la tormenta siempre sale el sol animo y aqui estoy para lo que pueda ayudarte ❤,2025-04-16T07:24:25Z,Gobierno de Tampico
Puro bicths de los buenos! <br>Puro de escuela fina! Mis lic mi madrina que aqui sigues en mis oraciones madrina pidiendo por ti jamas me olvido de mis chacales! <br>Primero dios deja salgo de este pedo y de corazon te brindare de corazón algo que va de mi parte y animo madrina dios sabe porque pone cada putazo de la vida pero jamas arrepentirse lo difrutado jamas nadie lo quito los tiempos de dios son perfectos jamas me olvido de cada uno de ustedes y les deseo a cada uno bendiciones para toda su familia <br>Y sigue igual madrina brilla como lo sabes hacer jamas apagues tu brillo despues de la tormenta siempre sale el sol animo y aqui estoy para lo que pueda ayudarte ❤,2025-04-16T07:24:25Z,gobierno de Tampico
Puro bicths de los buenos! <br>Puro de escuela fina! Mis lic mi madrina que aqui sigues en mis oraciones madrina pidiendo por ti jamas me olvido de mis chacales! <br>Primero dios deja salgo de este pedo y de corazon te brindare de corazón algo que va de mi parte y animo madrina dios sabe porque pone cada putazo de la vida pero jamas arrepentirse lo difrutado jamas nadie lo quito los tiempos de dios son perfectos jamas me olvido de cada uno de ustedes y les deseo a cada uno bendiciones para toda su familia <br>Y sigue igual madrina brilla como lo sabes hacer jamas apagues tu brillo despues de la tormenta siempre sale el sol animo y aqui estoy para lo que pueda ayudarte ❤,2025-04-16T07:24:25Z,Gobierno de Tampico
Puro bicths de los buenos! <br>Puro de escuela fina! Mis lic mi madrina que aqui sigues en mis oraciones madrina pidiendo por ti jamas me olvido de mis chacales! <br>Primero dios deja salgo de este pedo y de corazon te brindare de corazón algo que va de mi parte y animo madrina dios sabe porque pone cada putazo de la vida pero jamas arrepentirse lo difrutado jamas nadie lo quito los tiempos de dios son perfectos jamas me olvido de cada uno de ustedes y les deseo a cada uno bendiciones para toda su familia <br>Y sigue igual madrina brilla como lo sabes hacer jamas apagues tu brillo despues de la tormenta siempre sale el sol animo y aqui estoy para lo que pueda ayudarte ❤,2025-04-16T07:24:25Z,gobierno de Tampico
No escuchen a este patan de este canal falso<br>Doble moral candil de la calle<br>Hipócrita se brulo de su vecino llamado Armando k solo di ide una barda de casa de el y del vecino llamado como el Armando<br>Se le metió para mentir k le va ayudar con deuda de Comapa<br>Pará meterse en adulterio y tiene Relaciones extra maritales  con la esposa del vecino<br>K calor puede tener este patan Misogeno k maltrata alas mujeres empezando con la esposa su hija y las agrede las violenta les grita hace veja iones con las mujeres nadamas<br>Y engaño al vecino de él eso es lo peor no le den audiencia no le pongas vistas no lo vean es un hipócrita k dolo kiere ganar su ego y dice ya lluevo tantas vistas y suscripciones<br>Investiguenlo<br>No abran su canal<br>A uds ciudadanos cuídense<br>De este Armando Reyes Fdz<br>K les va a bajar alas esposas y hasta las hijas tmb pueblo<br>X k es un maniático sexual<br>Se pasa viendo pornografia  infantil y de la tercera edad y de todo edad<br>Es x eso k usa este medio<br>Pará  hacerse de relaciones sexuales con las esposa e hijas de los k con engaños le dice bla bla bla<br>Cuídese de este enfermo sexual k tiene 66 años<br>Y solo piensa en su perversidad enfermiza  dice k eso es lo único  k las mujeres son desechabes habla mal de ella ya k no,2025-04-16T10:48:38Z,presidenta municipal de Tampico
No escuchen a este patan de este canal falso<br>Doble moral candil de la calle<br>Hipócrita se brulo de su vecino llamado Armando k solo di ide una barda de casa de el y del vecino llamado como el Armando<br>Se le metió para mentir k le va ayudar con deuda de Comapa<br>Pará meterse en adulterio y tiene Relaciones extra maritales  con la esposa del vecino<br>K calor puede tener este patan Misogeno k maltrata alas mujeres empezando con la esposa su hija y las agrede las violenta les grita hace veja iones con las mujeres nadamas<br>Y engaño al vecino de él eso es lo peor no le den audiencia no le pongas vistas no lo vean es un hipócrita k dolo kiere ganar su ego y dice ya lluevo tantas vistas y suscripciones<br>Investiguenlo<br>No abran su canal<br>A uds ciudadanos cuídense<br>De este Armando Reyes Fdz<br>K les va a bajar alas esposas y hasta las hijas tmb pueblo<br>X k es un maniático sexual<br>Se pasa viendo pornografia  infantil y de la tercera edad y de todo edad<br>Es x eso k usa este medio<br>Pará  hacerse de relaciones sexuales con las esposa e hijas de los k con engaños le dice bla bla bla<br>Cuídese de este enfermo sexual k tiene 66 años<br>Y solo piensa en su perversidad enfermiza  dice k eso es lo único  k las mujeres son desechabes habla mal de ella ya k no,2025-04-16T10:48:38Z,Presidenta municipal de Tampico
No escuchen a este patan de este canal falso<br>Doble moral candil de la calle<br>Hipócrita se brulo de su vecino llamado Armando k solo di ide una barda de casa de el y del vecino llamado como el Armando<br>Se le metió para mentir k le va ayudar con deuda de Comapa<br>Pará meterse en adulterio y tiene Relaciones extra maritales  con la esposa del vecino<br>K calor puede tener este patan Misogeno k maltrata alas mujeres empezando con la esposa su hija y las agrede las violenta les grita hace veja iones con las mujeres nadamas<br>Y engaño al vecino de él eso es lo peor no le den audiencia no le pongas vistas no lo vean es un hipócrita k dolo kiere ganar su ego y dice ya lluevo tantas vistas y suscripciones<br>Investiguenlo<br>No abran su canal<br>A uds ciudadanos cuídense<br>De este Armando Reyes Fdz<br>K les va a bajar alas esposas y hasta las hijas tmb pueblo<br>X k es un maniático sexual<br>Se pasa viendo pornografia  infantil y de la tercera edad y de todo edad<br>Es x eso k usa este medio<br>Pará  hacerse de relaciones sexuales con las esposa e hijas de los k con engaños le dice bla bla bla<br>Cuídese de este enfermo sexual k tiene 66 años<br>Y solo piensa en su perversidad enfermiza  dice k eso es lo único  k las mujeres son desechabes habla mal de ella ya k no,2025-04-16T10:48:38Z,Gobierno de Tampico
