tipo,url,post_url_padre,fecha,texto,num_comentarios
POST,https://facebook.com/TampicoGob/posts/por-indicaciones-de-nuestra-presidenta-municipal-la-lic-m%C3%B3nica-villarreal-la-sec/122189065124546197,,1 min,"Gran abrazo pleno de amor y solidaridad, mi queridísima Ana Parafioriti.",6
COMENTARIO,https://facebook.com/TampicoGob/posts/por-indicaciones-de-nuestra-presidenta-municipal-la-lic-m%C3%B3nica-villarreal-la-sec/122189065124546197,https://facebook.com/TampicoGob/posts/por-indicaciones-de-nuestra-presidenta-municipal-la-lic-m%C3%B3nica-villarreal-la-sec/122189065124546197,1 min,"Gran abrazo pleno de amor y solidaridad, mi queridísima Ana Parafioriti.",
COMENTARIO,https://facebook.com/TampicoGob/posts/por-indicaciones-de-nuestra-presidenta-municipal-la-lic-m%C3%B3nica-villarreal-la-sec/122189065124546197,https://facebook.com/TampicoGob/posts/por-indicaciones-de-nuestra-presidenta-municipal-la-lic-m%C3%B3nica-villarreal-la-sec/122189065124546197,1 min,Excelente!!,
COMENTARIO,https://facebook.com/TampicoGob/posts/por-indicaciones-de-nuestra-presidenta-municipal-la-lic-m%C3%B3nica-villarreal-la-sec/122189065124546197,https://facebook.com/TampicoGob/posts/por-indicaciones-de-nuestra-presidenta-municipal-la-lic-m%C3%B3nica-villarreal-la-sec/122189065124546197,1 min,"Por indicaciones de nuestra presidenta municipal, la Lic. Mónica Villarreal, la Secretaría de Obras Públicas Tampico continúa trabajando para mejorar la movilidad y seguridad de nuestras calles. En esta ocasión, se realizaron trabajos de bacheo con mortero asfáltico en la bajada Leroy H. Dorsey y Avenida Chairel, en la colonia Chairel, con el objetivo de ofrecer vialidades más seguras y en mejores condiciones para todas y todos. Seguimos avanzando, atendiendo las necesidades de la ciudadanía y mejorando la infraestructura de nuestro municipio.",
COMENTARIO,https://facebook.com/TampicoGob/posts/por-indicaciones-de-nuestra-presidenta-municipal-la-lic-m%C3%B3nica-villarreal-la-sec/122189065124546197,https://facebook.com/TampicoGob/posts/por-indicaciones-de-nuestra-presidenta-municipal-la-lic-m%C3%B3nica-villarreal-la-sec/122189065124546197,1 min,"En esta ocasión, se realizaron trabajos de bacheo con mortero asfáltico en la bajada Leroy H. Dorsey y Avenida Chairel, en la colonia Chairel, con el objetivo de ofrecer vialidades más seguras y en mejores condiciones para todas y todos.",
COMENTARIO,https://facebook.com/TampicoGob/posts/por-indicaciones-de-nuestra-presidenta-municipal-la-lic-m%C3%B3nica-villarreal-la-sec/122189065124546197,https://facebook.com/TampicoGob/posts/por-indicaciones-de-nuestra-presidenta-municipal-la-lic-m%C3%B3nica-villarreal-la-sec/122189065124546197,1 min,"Seguimos avanzando, atendiendo las necesidades de la ciudadanía y mejorando la infraestructura de nuestro municipio.",
POST,https://facebook.com/TampicoGob/posts/122189641208546197,,Desconocida,"El gobierno español anunció este lunes que había denegado el uso de sus bases militares a las fuerzas estadounidenses implicadas en el ataque contra Irán, incluyendo ae… Ver más",1
COMENTARIO,https://facebook.com/TampicoGob/posts/122189641208546197,https://facebook.com/TampicoGob/posts/122189641208546197,Desconocida,Excelente,
POST,https://facebook.com/TampicoGob/posts/122189385458546197,,21 min,"Gran abrazo pleno de amor y solidaridad, mi queridísima Ana Parafioriti.",12
COMENTARIO,https://facebook.com/TampicoGob/posts/122189385458546197,https://facebook.com/TampicoGob/posts/122189385458546197,21 min,"Gran abrazo pleno de amor y solidaridad, mi queridísima Ana Parafioriti.",
COMENTARIO,https://facebook.com/TampicoGob/posts/122189385458546197,https://facebook.com/TampicoGob/posts/122189385458546197,21 min,"Bien hecho, es un lugar muy visitado",
COMENTARIO,https://facebook.com/TampicoGob/posts/122189385458546197,https://facebook.com/TampicoGob/posts/122189385458546197,21 min,Qué padreeee!! Ese lugar está increíble. Quedará como nuevo seguramente.,
COMENTARIO,https://facebook.com/TampicoGob/posts/122189385458546197,https://facebook.com/TampicoGob/posts/122189385458546197,21 min,Muy bien,
COMENTARIO,https://facebook.com/TampicoGob/posts/122189385458546197,https://facebook.com/TampicoGob/posts/122189385458546197,21 min,MAGNIFICO QUE SE CONSERVEN LAS INSTALACIONES EN OPTIMAS CONDICIONES.,
COMENTARIO,https://facebook.com/TampicoGob/posts/122189385458546197,https://facebook.com/TampicoGob/posts/122189385458546197,21 min,"Para nuestra Presidenta Mónica Villarreal Anaya, contar con espacios públicos dignos y seguros es una prioridad. Por ello, personal de esta Secretaría se encuentra realizando trabajos intensivos de mantenimiento integral en este emblemático parque Fray Andrés de Olmos. Estamos trabajando en: Raspado y pintado de estructuras. Reparación del muelle, asegurando su estabilidad. Mantenimiento de barandales, para que tú y tu familia caminen con total tranquilidad. Con estas acciones, garantizamos un lugar seguro, funcional y hermoso para disfrutar de la vista a la Laguna de Chairel. #TampicoLimpio #TampicoTeCuida #ServiciosPúblicosTampico",
COMENTARIO,https://facebook.com/TampicoGob/posts/122189385458546197,https://facebook.com/TampicoGob/posts/122189385458546197,21 min,Estamos trabajando en:,
COMENTARIO,https://facebook.com/TampicoGob/posts/122189385458546197,https://facebook.com/TampicoGob/posts/122189385458546197,21 min,Raspado y pintado de estructuras.,
COMENTARIO,https://facebook.com/TampicoGob/posts/122189385458546197,https://facebook.com/TampicoGob/posts/122189385458546197,21 min,"Reparación del muelle, asegurando su estabilidad.",
COMENTARIO,https://facebook.com/TampicoGob/posts/122189385458546197,https://facebook.com/TampicoGob/posts/122189385458546197,21 min,"Mantenimiento de barandales, para que tú y tu familia caminen con total tranquilidad.",
COMENTARIO,https://facebook.com/TampicoGob/posts/122189385458546197,https://facebook.com/TampicoGob/posts/122189385458546197,21 min,"Con estas acciones, garantizamos un lugar seguro, funcional y hermoso para disfrutar de la vista a la Laguna de Chairel.",
COMENTARIO,https://facebook.com/TampicoGob/posts/122189385458546197,https://facebook.com/TampicoGob/posts/122189385458546197,21 min,#TampicoLimpio #TampicoTeCuida #ServiciosPúblicosTampico,
POST,https://facebook.com/TampicoGob/posts/rueda-de-prensa-carnaval-2026altamira-madero-y-tampico/869843212638184,,0h,[Contenido sin texto o solo multimedia],0
POST,https://facebook.com/monicavtampico/posts/pfbid034NZ9E3F5q2p84ZYtSDZhUPwSeVnU7Si6yMQBa93Y4N7QM2pn7DCTWKJ1P5H8JH6Yl,,Desconocida,"Hoy supervisé el avance de las obras de bienestar que estamos realizando en la Plaza Centenario y el Espacio Tamul de la Colonia Tamaulipas, proyectos que tienen un profundo sentido social y comunitario.
Estamos rehabilitando esta plaza con gran valor histórico para Tampico: vamos a poner nuevamente en funcionamiento su fuente emblemática, crear una zona peatonal y un circuito para caminar, además de embellecer el entorno exterior de la Secundaria Fernando San Pedro. Todas estas acciones se realizan con inversión municipal aprobada por el Cabildo, bajo una visión humana que prioriza la convivencia familiar y el bienestar de las personas.
Además, en el Espacio Tamul instalaremos la Unidad Básica de Cuidados, un proyecto estratégico de esta administración pensado especialmente para apoyar a las mujeres tampiqueñas. Aquí contarán con servicios de lavandería y cocina a bajo costo, como parte del programa “Tampico Te Cuida”, que busca generar igualdad, justicia social y tiempo para quienes históricamente han cargado con el cuidado de la familia.",24
COMENTARIO,https://facebook.com/monicavtampico/posts/pfbid034NZ9E3F5q2p84ZYtSDZhUPwSeVnU7Si6yMQBa93Y4N7QM2pn7DCTWKJ1P5H8JH6Yl,https://facebook.com/monicavtampico/posts/pfbid034NZ9E3F5q2p84ZYtSDZhUPwSeVnU7Si6yMQBa93Y4N7QM2pn7DCTWKJ1P5H8JH6Yl,Desconocida,"En esta administración se sigue avanzando con pasos firmes en pro de la ciudadanía de la cual en este caso se veran favorecidas las familias de las colonias Guadalupe Mainero, Tamaulipas y Guadalupe Victoria, agradeciendo a nuestra presidenta Mónica Villarreal por estos programas qué vienen a beneficiar a las colonias mencionadas",
COMENTARIO,https://facebook.com/monicavtampico/posts/pfbid034NZ9E3F5q2p84ZYtSDZhUPwSeVnU7Si6yMQBa93Y4N7QM2pn7DCTWKJ1P5H8JH6Yl,https://facebook.com/monicavtampico/posts/pfbid034NZ9E3F5q2p84ZYtSDZhUPwSeVnU7Si6yMQBa93Y4N7QM2pn7DCTWKJ1P5H8JH6Yl,Desconocida,La obra está quedando de maravilla y sobre todo el gran beneficio para los vecinos de la col. Tamaulipas #Tampicovacontodo,
