Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language,Type
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-01-22 since:2025-01-21&src=typed_query,El Reportero MX,https://x.com/El_ReporteroMX,El_ReporteroMX,False,2025-01-21 23:23:31+00:00,False,"Brinda Tampico Protección, Cobijo y Alimento https://elreportero.mx/inicio/2025/01/21/brinda-tampico-proteccion-cobijo-y-alimento/ @MonicaVTampico @TampicoGob #ElReporteroMX #InformacionenTiempoReal",1881845108032843852,https://x.com/El_ReporteroMX/status/1881845108032843852,0,0,1,24,0,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-01-23 since:2025-01-22&src=typed_query,Tampico Gob,https://x.com/TampicoGob,TampicoGob,False,2025-01-22 05:08:50+00:00,False,"La presidenta municipal @MonicaVTampico visitó el Hospital Civil Carlos Canseco junto al DIF Tampico, titulares de las dependencias municipales, y miembros del cabildo, entregando cobijas y alimentos a familias vulnerables ante el frío. #TampicoVaConTodos #TampicoTeCuida",1881932010022920644,https://x.com/TampicoGob/status/1881932010022920644,0,0,0,131,0,https://pbs.twimg.com/media/Gh33MD7WIAA50P3.jpg;https://pbs.twimg.com/media/Gh33MD5W4AAARkg.jpg;https://pbs.twimg.com/media/Gh33MD6XQAAnH8v.jpg;https://pbs.twimg.com/media/Gh33MD6W8AAC6Fm.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-01-23 since:2025-01-22&src=typed_query,Vox Populi Noticias,https://x.com/VoxPopuliNoti,VoxPopuliNoti,True,2025-01-22 05:38:14+00:00,False,"Consejo Consultivo de protección infantil es instalado por Mónica Villarreal en Tampico El nuevo consejo municipal trabajará para prevenir, proteger y restituir derechos infantiles en Tampico https://voxpopulinoticias.com.mx/2025/01/monica-villarreal-lidera-instalacion-del-sipinna-tampico/ #Tampico #Tamaulipas #DIF @MonicaVTampico",1881939408011833690,https://x.com/VoxPopuliNoti/status/1881939408011833690,0,0,0,154,0,https://pbs.twimg.com/media/Gh396qvXEAA4IXz.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-01-23 since:2025-01-22&src=typed_query,C.C.,https://x.com/azhul_sky,azhul_sky,False,2025-01-22 06:01:33+00:00,False,"@DesGon @TampicososTV @MonicaVTampico @Dr_AVillarreal @gobtam @erasmoglz @GobCiudadMadero Tanto lugar para construirlo, por la sierra en medio de la nada.",1881945278183555259,https://x.com/azhul_sky/status/1881945278183555259,0,0,1,16,0,,True,DesGon,https://x.com/DesGon,Des,DesGon,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-01-23 since:2025-01-22&src=typed_query,El Reportero MX,https://x.com/El_ReporteroMX,El_ReporteroMX,False,2025-01-22 20:03:31+00:00,False,@MonicaVTampico @TampicoGob #ElReporteroMX #InformacionenTiempoReal,1882157166695698740,https://x.com/El_ReporteroMX/status/1882157166695698740,0,0,1,4,0,,True,MonicaVTampico,https://x.com/MonicaVTampico,Mónica Villarreal Anaya,MonicaVTampico,qme,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-01-23 since:2025-01-22&src=typed_query,Tampicosos 🌶️🔥,https://x.com/TampicososTV,TampicososTV,False,2025-01-22 20:49:21+00:00,False,"JAJAJAJAJAJA. Andas con todo, @TampicoGob! Una joya los WhatsApp de TeleDiario Tampico 📺6️⃣",1882168700511686997,https://x.com/TampicososTV/status/1882168700511686997,0,0,2,319,1,https://pbs.twimg.com/media/Gh7OdSzWQAAw738.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-01-23 since:2025-01-22&src=typed_query,Alcaldes de México,https://x.com/AlcaldesMexico,AlcaldesMexico,True,2025-01-22 22:10:00+00:00,False,"No te pierdas la entrevista con @MonicaVTampico, Presidenta Municipal de Tampico, #Tamaulipas, este martes 28 de enero en #SolucionesParaGobernar",1882188994500575457,https://x.com/AlcaldesMexico/status/1882188994500575457,0,2,0,229,0,https://pbs.twimg.com/media/Gh7VTktWsAArhmE.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-01-24 since:2025-01-23&src=typed_query,El Reportero MX,https://x.com/El_ReporteroMX,El_ReporteroMX,False,2025-01-23 02:40:35+00:00,False,PC Tampico protege a familias ante bajas temperaturas https://elreportero.mx/inicio/2025/01/22/pc-tampico-protege-a-familias-ante-bajas-temperaturas/ @MonicaVTampico @JAMarinFlores @TampicoGob #ElReporteroMX #InformacionenTiempoReal,1882257088132571333,https://x.com/El_ReporteroMX/status/1882257088132571333,0,0,1,20,0,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-01-24 since:2025-01-23&src=typed_query,Muro Político,https://x.com/MuroPoliticoMX,MuroPoliticoMX,False,2025-01-23 03:03:04+00:00,False,Distribuye Mónica Villarreal Más de Una Tonelada de Pescado a Familias Vulnerables. #CdVictoria #Tampico #CdMadero #Altamira #Matamoros #Reynosa #NuevoLaredo #RioBravo #ValleHermoso #SanFernando #Tamaulipas @gobtam @MonicaVTampico @Dr_AVillarreal https://muropolitico.mx/2025/01/22/distribuye-monica-villarreal-mas-de-una-tonelada-de-pescado-a-familias-vulnerables/,1882262749893570817,https://x.com/MuroPoliticoMX/status/1882262749893570817,0,0,0,305,0,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-01-24 since:2025-01-23&src=typed_query,Vox Populi Noticias,https://x.com/VoxPopuliNoti,VoxPopuliNoti,True,2025-01-23 05:24:17+00:00,False,Cobijas y alimentos son entregados por Mónica Villarreal en hospital general de Tampico Familias de pacientes en el hospital general recibieron ayuda gracias al programa “Tampico Te Cuida” liderado por la alcaldesa https://voxpopulinoticias.com.mx/2025/01/alcaldesa-de-tampico-lleva-cobijas-y-alimentos-al-hospital-general/ #Tampico #Tamaulipas @MonicaVTampico @DIF_Tampico,1882298284472955032,https://x.com/VoxPopuliNoti/status/1882298284472955032,0,0,0,155,0,https://pbs.twimg.com/media/Gh9ESKyXAAA95PE.jpg;https://pbs.twimg.com/media/Gh9ET8lXUAARGEC.jpg,False,,,,,es,Top
