video_id,comment_id,author,comment_text,published_at,like_count,query,video_title,channel_title,video_published_at,fecha_extraccion
lVuH6Qe7fUE,Ugzwrw1QgdIYFCdQPQZ4AaABAg,@rafamejia,Pobres lusers los del priaprdmc,2026-02-01T22:36:41Z,1,Jesus Nader,"PAN-PRI: ¿Alianza Invencible? Nader, El Candidato Estrella #shorts",SessionLive,2026-01-31T09:13:15Z,2026-03-19 08:26:03
um0AtQKZcDU,UgzUk2jB-om4vH0V6IN4AaABAg,@wendycollier2152,"Amen Nader, Wendy here, I no longer &quot;keep&quot; the Saturday sabbath, understanding the truth, I keep Jesus daily, the Lord of the Sabbath. Hopefully we see you soon in Chino Vallley, AZ and God bless you.",2026-03-05T20:58:58Z,0,Jesus Nader,Law vs. Grace: Moses vs. Jesus Explained!,Nader Mansour - Prove All Things,2026-03-03T13:45:08Z,2026-03-19 08:26:03
um0AtQKZcDU,Ugz3oT2jFiouRTPRwGZ4AaABAg,@galelilley9049,"The Laws of Moses, written by the hand of Moses in a book, was placed on the outside of the Ark of the Covenant and they were made void at the crucifixion of Jesus.<br>The Laws of God in the Ten Commandments, written on stone by the Hand of God, placed inside the Ark, still stand. They are the Laws written upon the heart of the true and repentant believer.",2026-03-03T22:55:08Z,1,Jesus Nader,Law vs. Grace: Moses vs. Jesus Explained!,Nader Mansour - Prove All Things,2026-03-03T13:45:08Z,2026-03-19 08:26:03
um0AtQKZcDU,UgxSMuNbRbm18ARnJxR4AaABAg,@kbuilt1633,The word but is in italics means they added it,2026-03-03T19:51:05Z,0,Jesus Nader,Law vs. Grace: Moses vs. Jesus Explained!,Nader Mansour - Prove All Things,2026-03-03T13:45:08Z,2026-03-19 08:26:03
um0AtQKZcDU,UgyOHhu_fpsCOt-hjDh4AaABAg,@Vee-w2o7m,Finally.  Put out there for all to understand. ❤,2026-03-03T16:01:08Z,3,Jesus Nader,Law vs. Grace: Moses vs. Jesus Explained!,Nader Mansour - Prove All Things,2026-03-03T13:45:08Z,2026-03-19 08:26:03
um0AtQKZcDU,UgyrzX7I7kq2MpDh_-d4AaABAg,@marceloeizootsubo9686,GREAT VÍDEO GOOD MORNING,2026-03-03T13:52:44Z,2,Jesus Nader,Law vs. Grace: Moses vs. Jesus Explained!,Nader Mansour - Prove All Things,2026-03-03T13:45:08Z,2026-03-19 08:26:03
WCXDaBinzck,UgxCQSIUm_YLIFFTatR4AaABAg,@googleplaystore4242,These are true real demons as real as it gets folks,2026-03-13T00:48:55Z,0,Jesus Nader,Attorney General Pam Bondi's message to Epstein victims,NBC Montana,2026-02-11T19:35:55Z,2026-03-19 08:26:03
WCXDaBinzck,UgzlmWw0W8xrdxf60KJ4AaABAg,@googleplaystore4242,"Now there was apparently a hack recently where a few 100 TERABYTES of info was absolutely lost permanently! Do some research, just think what they probably deleted by choice or force… you know there not in control and if you thought any different your very naive… look it up it’s true sadly",2026-03-13T00:47:50Z,0,Jesus Nader,Attorney General Pam Bondi's message to Epstein victims,NBC Montana,2026-02-11T19:35:55Z,2026-03-19 08:26:03
WCXDaBinzck,UgyZFAsHYlGgW9ic8HN4AaABAg,@ericmerda,"The gas lighting is absolutely horrendous. This is like hanging out in hell with demons for the survivors. A carrot just dangled in front of them only to be taken and leave them starving. God bless them and their strength, I wouldn&#39;t be able to hold it together I would be hurting somebody. May the Lord continue to give them patience",2026-03-06T15:39:11Z,0,Jesus Nader,Attorney General Pam Bondi's message to Epstein victims,NBC Montana,2026-02-11T19:35:55Z,2026-03-19 08:26:03
WCXDaBinzck,UgwRQDtopHslh-FK7q54AaABAg,@LKJRV,She looks lost her sleep,2026-02-22T14:26:37Z,0,Jesus Nader,Attorney General Pam Bondi's message to Epstein victims,NBC Montana,2026-02-11T19:35:55Z,2026-03-19 08:26:03
WCXDaBinzck,UgxUfQBG02IoAyQuP5Z4AaABAg,@sparrowofoc7670,Bondi is a waste of skin,2026-02-21T20:20:59Z,0,Jesus Nader,Attorney General Pam Bondi's message to Epstein victims,NBC Montana,2026-02-11T19:35:55Z,2026-03-19 08:26:03
