tipo,url,post_url_padre,fecha,texto,num_comentarios
POST,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,,767h,"“Felicidades Fátima por este triunfo tan merecido. Tu dedicación, gracia y fortaleza brillaron en cada paso. Este logro es sol… Ver más",27
COMENTARIO,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,767h,"Miguel Bautista
“Felicidades Fátima por este triunfo tan merecido. Tu dedicación, gracia y fortaleza brillaron en cada paso. Este logro es sol… Ver más
12 sem
Me gusta
Responder
2",
COMENTARIO,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,767h,"Adry Moctezuma
Preciosa y digna representante mexicana, muy merecido su triunfo 
12 sem
Me gusta
Responder
2",
COMENTARIO,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,767h,"Rebeca Gutierrez
Bravo tenía que ganar votamos x ella
12 sem
Me gusta
Responder
2",
COMENTARIO,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,767h,"Guillermo Alvarez
Ella fue novia de mi Kevin Álvarez 
12 sem
Me gusta
Responder",
COMENTARIO,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,767h,"Myrna Macias Jaramillo
Felicidades, Fatima, con mucho orgullo a representar nuestro país, enhorabuena. Bendiciones.
12 sem
Me gusta
Responder",
COMENTARIO,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,767h,"Blanca Pulido
Felicidadessss Fátima digna representante de nuestro México 
12 sem
Me gusta
Responder",
COMENTARIO,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,767h,"Estrella Zaradat
Que orgullo para México 
12 sem
Me gusta
Responder",
COMENTARIO,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,767h,"Martha Alicia Olvera Rangel
Felicidades 
 DLB
12 sem
Me gusta
Responder",
COMENTARIO,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,https://facebook.com/monicavtampico/photos/celebramos-el-triunfo-de-f%C3%A1tima-bosch-quien-con-su-talento-fortaleza-y-autentici/1415858620104028,767h,"Denisse Lynn Hernandez
 
 · 
Seguir
Felicidades y que linda amistad hizo con Miss Tamaulipas 
12 sem
Me gusta
Responder",
