"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1206189831070909";"7";"1";"1";"964877296876825_1206189831070909";"data";"data.*";"fetched (200)";"2025-11-14 08:19:20.735700";"Facebook:/<page-id>/posts";"Esta mañana encabece en la Sala de Cabildo de Tampico, la Mesa para la Construcción de la Paz y Seguridad. Junto a al Presidente Municipal de #CdMadero, Erasmo González Robledo y José Francisco Pérez Ramírez, secretario del Ayuntamiento de #Altamira, reforzamos nuestro compromiso de trabajar de manera coordinada con los tres niveles de gobierno, sumando esfuerzos para construir un entorno más seguro para todas las familias del sur de Tamaulipas. #TampicoVaConTodos";"2025-02-27T16:00:41+0000";"";"";""
"964877296876825_1206189831070909/964877296876825_1206189831070909";"477";"7";"2";"964877296876825_1206189831070909";"data";"data.*";"fetched (200)";"2025-11-14 08:19:58.048474";"Facebook:/<post-id>/comments";"";"2025-02-27T16:19:26+0000";"0";"0";""
"964877296876825_1206189831070909/964877296876825_1206189831070909/964877296876825_1206189831070909";"478";"7";"2";"964877296876825_1206189831070909";"data";"data.*";"fetched (200)";"2025-11-14 08:19:58.048474";"Facebook:/<post-id>/comments";"Gracias por preocuparse y ocuparse por la seguridad de los ciudadanos";"2025-02-27T16:37:21+0000";"0";"0";""
"monicavtampico/964877296876825_1206189831070909/964877296876825_1206189831070909";"477";"7";"2";"964877296876825_1206189831070909";"data";"data.*";"fetched (200)";"2025-11-14 08:19:58.048474";"Facebook:/<post-id>/comments";"";"2025-02-27T16:19:26+0000";"0";"0";""
"964877296876825_1206189831070909/964877296876825_1205625927793966";"8";"1";"1";"964877296876825_1205625927793966";"data";"data.*";"fetched (200)";"2025-11-14 08:19:20.735700";"Facebook:/<page-id>/posts";"En reunión con el Lic. Rolando de Jesús López Saldaña, director general de la DGETI, coincidimos en fortalecer la educación en nuestro municipio.   Además, recorrimos la Ciudad Deportiva, un espacio que impulsa el deporte y la convivencia en los jóvenes tampiqueños.  #TampicoVaConTodos";"2025-02-26T21:09:20+0000";"";"";""
"964877296876825_1206189831070909/964877296876825_1205625927793966/964877296876825_1205625927793966";"497";"8";"2";"964877296876825_1205625927793966";"data";"data.*";"fetched (200)";"2025-11-14 08:19:58.497801";"Facebook:/<post-id>/comments";"Exelente, las gestiones en todos los ámbitos son bien venidas";"2025-02-26T22:05:32+0000";"0";"0";""
"monicavtampico/964877296876825_1205625927793966/964877296876825_1205625927793966";"497";"8";"2";"964877296876825_1205625927793966";"data";"data.*";"fetched (200)";"2025-11-14 08:19:58.497801";"Facebook:/<post-id>/comments";"Exelente, las gestiones en todos los ámbitos son bien venidas";"2025-02-26T22:05:32+0000";"0";"0";""
"964877296876825_1206189831070909/964877296876825_1205511331138759";"9";"1";"1";"964877296876825_1205511331138759";"data";"data.*";"fetched (200)";"2025-11-14 08:19:20.735700";"Facebook:/<page-id>/posts";"En colaboración con autoridades y fuerzas federales y estatales, reafirmamos en la Mesa para la Construcción de la Paz y Seguridad, junto a mis homólogos, el anfitrión Erasmo González Robledo de #CdMadero y Armando Martínez Manríquez de #Altamira, nuestro compromiso de trabajar en estrecha coordinación para seguir garantizando la paz y tranquilidad en nuestra zona.  #TampicoVaConTodos";"2025-02-26T17:14:02+0000";"";"";""
"964877296876825_1206189831070909/964877296876825_1205511331138759/964877296876825_1205511331138759";"521";"9";"2";"964877296876825_1205511331138759";"data";"data.*";"fetched (200)";"2025-11-14 08:19:58.927117";"Facebook:/<post-id>/comments";"Exelente";"2025-02-26T17:15:19+0000";"0";"0";""
"monicavtampico/964877296876825_1205511331138759/964877296876825_1205511331138759";"521";"9";"2";"964877296876825_1205511331138759";"data";"data.*";"fetched (200)";"2025-11-14 08:19:58.927117";"Facebook:/<post-id>/comments";"Exelente";"2025-02-26T17:15:19+0000";"0";"0";""
