"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1187239946299231/964877296876825_1172495427773683";"66";"1";"1";"964877296876825_1172495427773683";"data";"data.*";"fetched (200)";"2025-11-14 08:10:58.109103";"Facebook:/<page-id>/posts";"Acomp��enme en esta entrevista para El Chapucero con Nacho Rodriguez";"1/10/25 20:04";"";"";""
"964877296876825_1187239946299231/474462132406835_122131533020546197";"170";"2";"1";"474462132406835_122131533020546197";"data";"data.*";"fetched (200)";"2025-11-14 08:11:01.812105";"Facebook:/<page-id>/posts";"En el Gobierno Municipal de Tampico a trav�s de la Direcci�n de Parques y Jardines, estamos triturando los pinos navide�os para transformarlos en material �til que contribuye al cuidado del medio ambiente. 2{  #TampicoSustentable #TampicoTeCuida";"1/12/25 21:04";"";"";""
"964877296876825_1187239946299231/474462132406835_122131498232546197";"171";"2";"1";"474462132406835_122131498232546197";"data";"data.*";"fetched (200)";"2025-11-14 08:11:01.812105";"Facebook:/<page-id>/posts";"Informe 100 d�as de gobierno de la Presidenta de la naci�n Claudia Sheinbaum Pardo desde el Z�calo de la Ciudad de M�xico.";"1/12/25 17:07";"";"";""
"964877296876825_1187239946299231/474462132406835_122131343612546197";"173";"2";"1";"474462132406835_122131343612546197";"data";"data.*";"fetched (200)";"2025-11-14 08:11:01.812105";"Facebook:/<page-id>/posts";"DIF Tampico Atiende con Calidez a Personas que se Resguardan en Albergues Temporales  El Sistema DIF Tampico, presidido por la Dra. Luz Adriana Villarreal Anaya, contin�a apoyando a las personas que se encuentran en los albergues, luego del marcado descenso de temperatura que se registra en la zona.  El Director General del organismo, Israel Gonz�lez Rivera, detall� que un total de 45 personas son atendidas en los albergues que habilit� el Ayuntamiento de Tampico, ofreciendo comida caliente; y ropa abrigadora.   Adem�s personal de los centros CEDIF acudieron a estos espacios para realizar corte de cabello.  Gonz�lez Rivera, reiter� el compromiso del DIF municipal y del Ayuntamiento de Tampico por ofrecer a las personas en condici�n vulnerable, un sitio c�modo y seguro donde resguardarse de las inclemencias del tiempo.  Agreg� que a trav�s de la Direcci�n municipal de Salud, las 45 personas albergadas en estos sitios, reciben atenci�n m�dica para evitar cualquier eventualidad de salud.  El Director General del DIF en el municipio, reiter� el compromiso del organismo de atender a las familias tampique�as, y a los grupos prioritarios.";"1/11/25 21:59";"";"";""
"964877296876825_1187239946299231/964877296876825_1169972531359306";"72";"1";"1";"964877296876825_1169972531359306";"data";"data.*";"fetched (200)";"2025-11-14 08:10:58.109103";"Facebook:/<page-id>/posts";"";"1/7/25 2:32";"";"";""
"964877296876825_1187239946299231/474462132406835_122130576476546197";"183";"2";"1";"474462132406835_122130576476546197";"data";"data.*";"fetched (200)";"2025-11-14 08:11:01.812105";"Facebook:/<page-id>/posts";"�La magia y la diversi�n contin�an en el Recinto Ferial de Tampico! �(  Disfruta con toda la familia hasta el domingo 12 de enero con:  � Juegos mec�nicos gratuitos de 5:00 p.m. a 6:00 p.m. � Promoci�n 2x1 en juegos despu�s de las 6:00 p.m. t Exquisita gastronom�a navide�a en las Villas Navide�as.  � Entrada totalmente gratuita. �Ven y vive momentos inolvidables en este cierre de temporada!  #TampicoVaConTodos #Diversi�nEnFamilia";"1/8/25 1:58";"";"";""
"964877296876825_1187239946299231/474462132406835_122130576476546197/474462132406835_122130576476546197";"1955";"183";"2";"474462132406835_122130576476546197";"data";"data.*";"fetched (200)";"2025-11-14 08:12:48.619525";"Facebook:/<post-id>/comments";"Rocio Mata !!";"1/8/25 2:49";"";"";""
"TampicoGob/474462132406835_122130576476546197/474462132406835_122130576476546197";"1955";"183";"2";"474462132406835_122130576476546197";"data";"data.*";"fetched (200)";"2025-11-14 08:12:48.619525";"Facebook:/<post-id>/comments";"Rocio Mata !!";"1/8/25 2:49";"";"";""
"964877296876825_1187239946299231/964877296876825_1297594644723051";"70";"1";"1";"964877296876825_1297594644723051";"data";"data.*";"fetched (200)";"2025-11-14 08:10:58.109103";"Facebook:/<page-id>/posts";"";"1/7/25 13:44";"";"";""
"964877296876825_1187239946299231/964877296876825_1297594644723051/964877296876825_1297594644723051";"1286";"70";"2";"964877296876825_1297594644723051";"data";"data.*";"fetched (200)";"2025-11-14 08:12:03.528690";"Facebook:/<post-id>/comments";"Ojal� un d�a llegue a Gobernadora de este Estado O�O�O�&";"1/7/25 14:28";"";"";""
