comment_text,published_at,query
"Perderán SINALOA, BAJA CALIFORNIA, TAMAULIPAS, TABASCO, CHIHUAHUA, tienen un des madre en todo el país.",2025-06-03T06:11:13Z,presidenta municipal de Tampico
"Perderán SINALOA, BAJA CALIFORNIA, TAMAULIPAS, TABASCO, CHIHUAHUA, tienen un des madre en todo el país.",2025-06-03T06:11:13Z,Presidenta municipal de Tampico
JAJAJAJAA COMO SIEMPRE AUTOENGAÑANDOSE LOS PERDEDORES DEL PRIAN AZUL. PERDIERON CASI TODOS LOS MUNICIPIOS DE VERACRUZ 😂😂😂,2025-06-03T11:23:25Z,presidenta municipal de Tampico
JAJAJAJAA COMO SIEMPRE AUTOENGAÑANDOSE LOS PERDEDORES DEL PRIAN AZUL. PERDIERON CASI TODOS LOS MUNICIPIOS DE VERACRUZ 😂😂😂,2025-06-03T11:23:25Z,Presidenta municipal de Tampico
No les da verguensa los arrastraron y ponen su carota sinverguensas,2025-06-03T12:21:40Z,presidenta municipal de Tampico
No les da verguensa los arrastraron y ponen su carota sinverguensas,2025-06-03T12:21:40Z,Presidenta municipal de Tampico
Ahora cualquier partido politico diferente a Morena puede ganar por hartazgo de su ineptitudy nepotismo,2025-06-03T14:01:33Z,presidenta municipal de Tampico
Ahora cualquier partido politico diferente a Morena puede ganar por hartazgo de su ineptitudy nepotismo,2025-06-03T14:01:33Z,Presidenta municipal de Tampico
Uuuyyy,2025-06-03T15:00:49Z,Gobierno de Tampico
Grande Junior H 😎,2025-06-03T18:03:46Z,gobierno de Tampico
Y el remate?.,2025-06-03T19:28:07Z,Gobierno de Tampico
Puras ridiculeces,2025-06-03T19:34:48Z,Gobierno de Tampico
"<a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",2025-06-03T19:39:58Z,presidenta municipal de Tampico
"<a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",2025-06-03T19:39:58Z,Presidenta municipal de Tampico
Puras mamadas qué es lo que les gusta😂😂😂😂😂😂,2025-06-03T19:44:45Z,Gobierno de Tampico
Y para que la canción de volver al futuro??? Ni que Michael j fox fuera gay,2025-06-03T20:14:05Z,Gobierno de Tampico
"Es un lugar espectacular, mi familia vive en la orilla de la laguna y siempre desde ya mas de 30 años que vamos son tan amables y disfrutamos estos paisajes tan hermosos, es poco visitado y eso lo que lo mantiene hermoso,  aun asi ustedes ya ven en el video la basura que deja la gente. Ojala la gente sea mas conciente de cuidar estos lugares, diria que no fueran nunca jaja, pero el visitar estos lugares es tambien apoyar economicamente a todas estas personas que se dedican orgullosamente a la pesca. Saludos a mi hermosa familia en las Chacas ♥",2025-06-03T20:27:37Z,Gobierno de Tampico
"Es un lugar espectacular, mi familia vive en la orilla de la laguna y siempre desde ya mas de 30 años que vamos son tan amables y disfrutamos estos paisajes tan hermosos, es poco visitado y eso lo que lo mantiene hermoso,  aun asi ustedes ya ven en el video la basura que deja la gente. Ojala la gente sea mas conciente de cuidar estos lugares, diria que no fueran nunca jaja, pero el visitar estos lugares es tambien apoyar economicamente a todas estas personas que se dedican orgullosamente a la pesca. Saludos a mi hermosa familia en las Chacas ♥",2025-06-03T20:27:37Z,gobierno de Tampico
Mueran abrazos y balazos 🎉,2025-06-03T20:36:15Z,presidenta municipal de Tampico
Mueran abrazos y balazos 🎉,2025-06-03T20:36:15Z,Presidenta municipal de Tampico
No entiendo que celebran los de morena si todos sus candidatos son lo peorcito o sea los desechos del PRI y del pan,2025-06-03T20:38:42Z,presidenta municipal de Tampico
No entiendo que celebran los de morena si todos sus candidatos son lo peorcito o sea los desechos del PRI y del pan,2025-06-03T20:38:42Z,Presidenta municipal de Tampico
Que loco el comprador lo regreso,2025-06-03T20:50:34Z,Gobierno de Tampico
Que loco el comprador lo regreso,2025-06-03T20:50:34Z,gobierno de Tampico
