fecha_inicio_semana,target_3w_aceptacion_digital,base_oof_pred,residual_target,oof_fold,outer_test_date,base_model,residual_model
2025-04-14,0.134617370254834,0.1460422794591919,-0.011424909204357903,2,2025-09-01,ridge_tscv,catboost_regressor
2025-04-21,0.0621123145606552,0.13257863616254023,-0.07046632160188504,2,2025-09-01,ridge_tscv,catboost_regressor
2025-04-28,0.143176753734124,0.16654160671569038,-0.023364852981566375,2,2025-09-01,ridge_tscv,catboost_regressor
2025-05-05,0.0836116782995949,0.16466573696834863,-0.08105405866875373,2,2025-09-01,ridge_tscv,catboost_regressor
2025-05-12,0.188465024293173,0.15284044286941084,0.03562458142376215,2,2025-09-01,ridge_tscv,catboost_regressor
2025-05-19,0.28557128111203,0.1503709438997032,0.1352003372123268,2,2025-09-01,ridge_tscv,catboost_regressor
2025-05-26,0.128343012321562,0.15450949739518205,-0.026166485073620044,2,2025-09-01,ridge_tscv,catboost_regressor
2025-06-02,0.110639383957494,0.13225540156951027,-0.021616017612016272,2,2025-09-01,ridge_tscv,catboost_regressor
2025-06-09,0.134504519725832,0.11700769004882539,0.01749682967700661,2,2025-09-01,ridge_tscv,catboost_regressor
2025-06-16,0.0229259028385385,0.13435430860623093,-0.11142840576769243,2,2025-09-01,ridge_tscv,catboost_regressor
2025-06-23,-0.0145272235338583,0.14666201167457307,-0.16118923520843137,3,2025-09-01,ridge_tscv,catboost_regressor
2025-06-30,-0.0119427901737269,0.14001043577878347,-0.15195322595251037,3,2025-09-01,ridge_tscv,catboost_regressor
2025-07-07,0.0375468051905529,0.11366956609966623,-0.07612276090911332,3,2025-09-01,ridge_tscv,catboost_regressor
2025-07-14,-0.0734008015778954,0.0971140712247662,-0.1705148728026616,3,2025-09-01,ridge_tscv,catboost_regressor
2025-07-21,0.0745517215562396,0.1194629141530936,-0.044911192596854,3,2025-09-01,ridge_tscv,catboost_regressor
2025-07-28,0.0643779113892458,0.17412329090217488,-0.10974537951292908,3,2025-09-01,ridge_tscv,catboost_regressor
2025-08-04,0.342789901148327,0.13963223130220745,0.20315766984611958,3,2025-09-01,ridge_tscv,catboost_regressor
2025-08-11,0.0328375249929476,0.11741503972506699,-0.08457751473211939,3,2025-09-01,ridge_tscv,catboost_regressor
2025-08-18,0.0750438311217277,0.1230952198020342,-0.04805138868030649,3,2025-09-01,ridge_tscv,catboost_regressor
2025-08-25,0.244150207322864,0.1330864911750162,0.1110637161478478,3,2025-09-01,ridge_tscv,catboost_regressor
