fecha_inicio_semana,target_2w_aceptacion_digital,base_oof_pred,residual_target,oof_fold,outer_test_date,base_model,residual_model
2025-04-14,0.443868011869911,0.04850443732491341,0.3953635745449976,2,2025-09-01,ridge_tscv,catboost_regressor
2025-04-21,0.134617370254834,0.14470035291449726,-0.010082982659663259,2,2025-09-01,ridge_tscv,catboost_regressor
2025-04-28,0.0621123145606552,0.08421660965907965,-0.022104295098424452,2,2025-09-01,ridge_tscv,catboost_regressor
2025-05-05,0.143176753734124,0.1678551925156661,-0.024678438781542106,2,2025-09-01,ridge_tscv,catboost_regressor
2025-05-12,0.0836116782995949,0.16037227802486606,-0.07676059972527116,2,2025-09-01,ridge_tscv,catboost_regressor
2025-05-19,0.188465024293173,0.12743743463840693,0.06102758965476607,2,2025-09-01,ridge_tscv,catboost_regressor
2025-05-26,0.28557128111203,0.1437491429358964,0.1418221381761336,2,2025-09-01,ridge_tscv,catboost_regressor
2025-06-02,0.128343012321562,0.09630319345148862,0.032039818870073386,2,2025-09-01,ridge_tscv,catboost_regressor
2025-06-09,0.110639383957494,0.15347778560526212,-0.04283840164776813,2,2025-09-01,ridge_tscv,catboost_regressor
2025-06-16,0.134504519725832,0.06476699269723526,0.06973752702859673,2,2025-09-01,ridge_tscv,catboost_regressor
2025-06-23,0.0229259028385385,0.10921621288823513,-0.08629031004969663,3,2025-09-01,ridge_tscv,catboost_regressor
2025-06-30,-0.0145272235338583,0.20750355600063314,-0.22203077953449143,3,2025-09-01,ridge_tscv,catboost_regressor
2025-07-07,-0.0119427901737269,0.12385800248523984,-0.13580079265896675,3,2025-09-01,ridge_tscv,catboost_regressor
2025-07-14,0.0375468051905529,0.14406586446310876,-0.10651905927255587,3,2025-09-01,ridge_tscv,catboost_regressor
2025-07-21,-0.0734008015778954,0.11643053321698135,-0.18983133479487674,3,2025-09-01,ridge_tscv,catboost_regressor
2025-07-28,0.0745517215562396,0.13592569575794503,-0.06137397420170543,3,2025-09-01,ridge_tscv,catboost_regressor
2025-08-04,0.0643779113892458,0.1878738900178655,-0.1234959786286197,3,2025-09-01,ridge_tscv,catboost_regressor
2025-08-11,0.342789901148327,0.11403711144713993,0.2287527897011871,3,2025-09-01,ridge_tscv,catboost_regressor
2025-08-18,0.0328375249929476,0.06543092001060963,-0.03259339501766203,3,2025-09-01,ridge_tscv,catboost_regressor
2025-08-25,0.0750438311217277,0.1378664321564359,-0.0628226010347082,3,2025-09-01,ridge_tscv,catboost_regressor
2025-04-21,0.134617370254834,0.19132382883532628,-0.05670645858049228,2,2025-09-08,ridge_tscv,catboost_regressor
2025-04-28,0.0621123145606552,0.15624135730674915,-0.09412904274609396,2,2025-09-08,ridge_tscv,catboost_regressor
2025-05-05,0.143176753734124,0.18849436689467802,-0.04531761316055402,2,2025-09-08,ridge_tscv,catboost_regressor
2025-05-12,0.0836116782995949,0.22094247552748325,-0.13733079722788835,2,2025-09-08,ridge_tscv,catboost_regressor
2025-05-19,0.188465024293173,0.18971173738170666,-0.001246713088533663,2,2025-09-08,ridge_tscv,catboost_regressor
2025-05-26,0.28557128111203,0.14213613440997722,0.1434351467020528,2,2025-09-08,ridge_tscv,catboost_regressor
2025-06-02,0.128343012321562,0.11665681544819313,0.011686196873368873,2,2025-09-08,ridge_tscv,catboost_regressor
2025-06-09,0.110639383957494,0.10479835947228364,0.005841024485210358,2,2025-09-08,ridge_tscv,catboost_regressor
2025-06-16,0.134504519725832,0.08310727930434823,0.05139724042148376,2,2025-09-08,ridge_tscv,catboost_regressor
2025-06-23,0.0229259028385385,0.10813612733063546,-0.08521022449209696,2,2025-09-08,ridge_tscv,catboost_regressor
2025-06-30,-0.0145272235338583,0.18644292271462853,-0.20097014624848683,3,2025-09-08,ridge_tscv,catboost_regressor
2025-07-07,-0.0119427901737269,0.13874884704000187,-0.15069163721372877,3,2025-09-08,ridge_tscv,catboost_regressor
2025-07-14,0.0375468051905529,0.1357180236086932,-0.0981712184181403,3,2025-09-08,ridge_tscv,catboost_regressor
2025-07-21,-0.0734008015778954,0.1289673107848916,-0.202368112362787,3,2025-09-08,ridge_tscv,catboost_regressor
