"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1206189831070909/964877296876825_1189330569423502";"76";"1";"1";"964877296876825_1189330569423502";"data";"data.*";"fetched (200)";"2025-11-14 08:19:22.537704";"Facebook:/<page-id>/posts";"";"2025-02-03T20:50:37+0000";"";"";""
"964877296876825_1206189831070909/964877296876825_1189330569423502/964877296876825_1189330569423502";"1901";"76";"2";"964877296876825_1189330569423502";"data";"data.*";"fetched (200)";"2025-11-14 08:20:39.932695";"Facebook:/<post-id>/comments";"Excelente alcaldesa";"2025-02-03T20:59:34+0000";"0";"0";""
"monicavtampico/964877296876825_1189330569423502/964877296876825_1189330569423502";"1901";"76";"2";"964877296876825_1189330569423502";"data";"data.*";"fetched (200)";"2025-11-14 08:20:39.932695";"Facebook:/<post-id>/comments";"Excelente alcaldesa";"2025-02-03T20:59:34+0000";"0";"0";""
"964877296876825_1206189831070909/964877296876825_1189214182768474";"77";"1";"1";"964877296876825_1189214182768474";"data";"data.*";"fetched (200)";"2025-11-14 08:19:22.537704";"Facebook:/<page-id>/posts";"¡Los invito a disfrutar de los atractivos turísticos de nuestro bello Tampico!";"2025-02-03T16:44:40+0000";"";"";""
"964877296876825_1206189831070909/964877296876825_1189214182768474/964877296876825_1189214182768474";"1913";"77";"2";"964877296876825_1189214182768474";"data";"data.*";"fetched (200)";"2025-11-14 08:20:40.328154";"Facebook:/<post-id>/comments";"Muy bonito mi tampico felicidades ♥️🤗";"2025-02-03T17:04:55+0000";"0";"0";""
"monicavtampico/964877296876825_1189214182768474/964877296876825_1189214182768474";"1913";"77";"2";"964877296876825_1189214182768474";"data";"data.*";"fetched (200)";"2025-11-14 08:20:40.328154";"Facebook:/<post-id>/comments";"Muy bonito mi tampico felicidades ♥️🤗";"2025-02-03T17:04:55+0000";"0";"0";""
"964877296876825_1206189831070909/964877296876825_1189162786106947";"78";"1";"1";"964877296876825_1189162786106947";"data";"data.*";"fetched (200)";"2025-11-14 08:19:22.537704";"Facebook:/<page-id>/posts";"Quiero enviar mis más sinceras felicitaciones a la Lic. Verónica Báez Cervantes, Gerente Administrativa de la CANACO Servytur en Altamira, en este día tan significativo.    Que este nuevo año de vida esté lleno de bendiciones, logros y momentos inolvidables junto a tus seres queridos.  ¡Feliz cumpleaños!";"2025-02-03T15:12:29+0000";"";"";""
"964877296876825_1206189831070909/964877296876825_1189162786106947/964877296876825_1189162786106947";"1915";"78";"2";"964877296876825_1189162786106947";"data";"data.*";"fetched (200)";"2025-11-14 08:20:40.760498";"Facebook:/<post-id>/comments";"";"2025-02-03T15:45:43+0000";"0";"0";""
"monicavtampico/964877296876825_1189162786106947/964877296876825_1189162786106947";"1915";"78";"2";"964877296876825_1189162786106947";"data";"data.*";"fetched (200)";"2025-11-14 08:20:40.760498";"Facebook:/<post-id>/comments";"";"2025-02-03T15:45:43+0000";"0";"0";""
"964877296876825_1206189831070909/964877296876825_1188082496214976";"79";"1";"1";"964877296876825_1188082496214976";"data";"data.*";"fetched (200)";"2025-11-14 08:19:22.537704";"Facebook:/<page-id>/posts";"Tomamos acciones en el cuidado de nuestro sistema lagunario, pensando en el bienestar de todos. #TampicoTeCuida";"2025-02-02T01:14:30+0000";"";"";""
"964877296876825_1206189831070909/964877296876825_1188082496214976/964877296876825_1188082496214976";"1923";"79";"2";"964877296876825_1188082496214976";"data";"data.*";"fetched (200)";"2025-11-14 08:20:41.148306";"Facebook:/<post-id>/comments";"Muy buen trabajo Lic Mony Villarreal saludos.";"2025-02-02T01:38:48+0000";"0";"0";""
"monicavtampico/964877296876825_1188082496214976/964877296876825_1188082496214976";"1923";"79";"2";"964877296876825_1188082496214976";"data";"data.*";"fetched (200)";"2025-11-14 08:20:41.148306";"Facebook:/<post-id>/comments";"Muy buen trabajo Lic Mony Villarreal saludos.";"2025-02-02T01:38:48+0000";"0";"0";""
"964877296876825_1206189831070909/964877296876825_1187981319558427";"80";"1";"1";"964877296876825_1187981319558427";"data";"data.*";"fetched (200)";"2025-11-14 08:19:22.537704";"Facebook:/<page-id>/posts";"Me siento profundamente honrada de recibir el reconocimiento “Ing. Marte R. Gómez Segura”, otorgado por el Patronato de la Casa de Cultura de Tamaulipas en la Ciudad de México.  Este reconocimiento que recibí de manos del Presidente del Patronato, José Pilar Hernández Cabriales, no solo es un gesto de aprecio y reconocimiento al esfuerzo que hemos puesto en promover la cultura en nuestro municipio, sino también un recordatorio del esfuerzo y la pasión de hombres y mujeres que, desde los años 90, han trabajado para preservar y promover nuestra identidad tamaulipeca.  Agradezco a todas y todos los integrantes del Patronato de la Casa de Cultura de Tamaulipas por este significativo homenaje y por seguir siendo un faro de nuestras tradiciones. Fue un verdadero placer compartir este momento con la Maestra Blanca Pulido, quien nos deleitó con el folclor huasteco que nos llena de orgullo.  #TampicoTeCuida #CasaCulturaTamaulipas";"2025-02-01T20:55:19+0000";"";"";""
"964877296876825_1206189831070909/964877296876825_1187981319558427/964877296876825_1187981319558427";"1933";"80";"2";"964877296876825_1187981319558427";"data";"data.*";"fetched (200)";"2025-11-14 08:20:41.454696";"Facebook:/<post-id>/comments";"Muchas felicidades a esa gran organización de la cultura .. y en especial a mi estimada blanquita que nos hace sentir el amor y la alegría que nos hace disfrutar con esa música huasteca .. Felicidades mi presidenta por darle ese valor a nuestra cultura";"2025-02-01T21:37:15+0000";"0";"0";""
"monicavtampico/964877296876825_1187981319558427/964877296876825_1187981319558427";"1933";"80";"2";"964877296876825_1187981319558427";"data";"data.*";"fetched (200)";"2025-11-14 08:20:41.454696";"Facebook:/<post-id>/comments";"Muchas felicidades a esa gran organización de la cultura .. y en especial a mi estimada blanquita que nos hace sentir el amor y la alegría que nos hace disfrutar con esa música huasteca .. Felicidades mi presidenta por darle ese valor a nuestra cultura";"2025-02-01T21:37:15+0000";"0";"0";""
"964877296876825_1206189831070909/964877296876825_1187921256231100";"81";"1";"1";"964877296876825_1187921256231100";"data";"data.*";"fetched (200)";"2025-11-14 08:19:22.537704";"Facebook:/<page-id>/posts";"¡100 Días Con Todos! Con un total de 270 eventos culturales en tres meses llegamos a más de 77 mil personas, con una gran agenda cultural. Festivales como el de Xantoló, Festival de la Costa del Seno Mexicano y el Festival Navideño, ofrecieron música, tradición y folclore, para todas y todos los tampiqueños.  #100DíasConTodos #TampicoTeCuida";"2025-02-01T18:41:17+0000";"";"";""
"964877296876825_1206189831070909/964877296876825_1187921256231100/964877296876825_1187921256231100";"1954";"81";"2";"964877296876825_1187921256231100";"data";"data.*";"fetched (200)";"2025-11-14 08:20:42.175431";"Facebook:/<post-id>/comments";"";"2025-02-01T21:42:34+0000";"0";"0";""
"monicavtampico/964877296876825_1187921256231100/964877296876825_1187921256231100";"1954";"81";"2";"964877296876825_1187921256231100";"data";"data.*";"fetched (200)";"2025-11-14 08:20:42.175431";"Facebook:/<post-id>/comments";"";"2025-02-01T21:42:34+0000";"0";"0";""
"964877296876825_1206189831070909/964877296876825_1187352806287945";"82";"1";"1";"964877296876825_1187352806287945";"data";"data.*";"fetched (200)";"2025-11-14 08:19:22.537704";"Facebook:/<page-id>/posts";"Me llena de alegría y orgullo haber inaugurado la exposición “La Piel Revelada” del talentoso fotógrafo tampiqueño Fernando Chávez Salazar en la Ciudad de México. Estoy segura de que será un éxito y que muy pronto recorrerá más lugares en el país como una muestra itinerante de arte y reflexión.  Agradezco a Casa Tamaulipas por ser el espacio que da vida a esta exhibición, que invita a explorar la identidad y el cuerpo masculino a través de la fotografía.  #TampicoVaConTodos";"2025-02-01T02:57:19+0000";"";"";""
"964877296876825_1206189831070909/964877296876825_1187352806287945/964877296876825_1187352806287945";"1958";"82";"2";"964877296876825_1187352806287945";"data";"data.*";"fetched (200)";"2025-11-14 08:20:42.484276";"Facebook:/<post-id>/comments";"Muchas Felicidades, gran talento de mi amigo Nando Chavez mucho éxito";"2025-02-01T03:06:04+0000";"0";"0";""
"monicavtampico/964877296876825_1187352806287945/964877296876825_1187352806287945";"1958";"82";"2";"964877296876825_1187352806287945";"data";"data.*";"fetched (200)";"2025-11-14 08:20:42.484276";"Facebook:/<post-id>/comments";"Muchas Felicidades, gran talento de mi amigo Nando Chavez mucho éxito";"2025-02-01T03:06:04+0000";"0";"0";""
"964877296876825_1206189831070909/474462132406835_122135722760546197";"196";"2";"1";"474462132406835_122135722760546197";"data";"data.*";"fetched (200)";"2025-11-14 08:19:28.421962";"Facebook:/<page-id>/posts";"Ofrece Mónica Villarreal Servicios Médicos de Calidad a Bajo Costo a través del DIF Tampico  El Sistema DIF Tampico a través de los Servicios de Salud ofrece a la población en general atención médica de calidad en las instalaciones del organismo ubicadas en la zona centro, informó Keyla Esmeralda Doria Betancourt, Subdirectora de Servicios Médicos de la dependencia.  Explicó que atendiendo las indicaciones de la Presidenta del Sistema DIF municipal, Dra. Luz Adriana Villarreal Anaya, se tiene el propósito de brindar servicios de salud oportunos y cálidos a todos los tampiqueños, bajo la visión humanista del gobierno municipal que preside la Alcaldesa Mónica Villarreal.  Detalló que los servicios que se brindan son, consulta general, electrocardiograma, aplicación de inyecciones (con receta), toma de presión, toma de glucosa, toma de peso y talla, así como lectura de análisis y lavado de oídos; además de la expedición de certificados médicos y certificados se discapacidad.  Doria Betancourt agregó que también se ofrece una atención integral a la mujer, con exploración de mama y exámenes de papanicolaou.  ""Para nuestra presidenta, Dra. Luz Adriana Villarreal Anaya, preservar la salud de los tampiqueños es una prioridad, por ello se llevan a cabo campañas con servicios médicos a bajo costo"", señaló.  Cabe precisar que los Servicios Médicos del DIF, se proporcionan en las oficinas centrales del organismo, ubicadas en calle Colón esquina Carranza de la zona centro del municipio, en un horario de lunes a viernes de 8:00 de la mañana a 3:00 de la tarde.  La Subdirectora de Servicios Médicos mencionó que para solicitar mayores informes, los interesados pueden comunicarse a los teléfonos 833 573-0367; 833 57303-68; 833 573-0370; y 833 305-2637.  Por último la Dra. Keyla Esmeralda Doria Betancourt, dijo que toda la atención  que ofrece el Sistema DIF Tampico es a costo accesible.";"2025-02-03T21:55:39+0000";"";"";""
"964877296876825_1206189831070909/474462132406835_122135722760546197/474462132406835_122135722760546197";"2660";"196";"2";"474462132406835_122135722760546197";"data";"data.*";"fetched (200)";"2025-11-14 08:21:27.943292";"Facebook:/<post-id>/comments";"Tienen consultas con el oftalmólogo???";"2025-02-03T22:46:29+0000";"0";"0";""
"TampicoGob/474462132406835_122135722760546197/474462132406835_122135722760546197";"2660";"196";"2";"474462132406835_122135722760546197";"data";"data.*";"fetched (200)";"2025-11-14 08:21:27.943292";"Facebook:/<post-id>/comments";"Tienen consultas con el oftalmólogo???";"2025-02-03T22:46:29+0000";"0";"0";""
"964877296876825_1206189831070909/474462132406835_122135687114546197";"197";"2";"1";"474462132406835_122135687114546197";"data";"data.*";"fetched (200)";"2025-11-14 08:19:28.421962";"Facebook:/<page-id>/posts";"¡Aprovecha este lunes 03 de febrero de puente vacacional! 🚤🌞   Las lanchas turísticas, el tranvía turístico y la Ex Aduana Marítima de Tampico están abiertos 🥳🎉 para que disfrutes de nuestra ciudad. ¡No te lo pierdas!  #TampicoVaConTodos #TampicoTeCuida #Turismo";"2025-02-03T16:40:25+0000";"";"";""
"964877296876825_1206189831070909/474462132406835_122135683430546197";"198";"2";"1";"474462132406835_122135683430546197";"data";"data.*";"fetched (200)";"2025-11-14 08:19:28.421962";"Facebook:/<page-id>/posts";"🎭 ¡Invitación a la Comunidad dancística! 🩰   Participa en la convocatoria que el Gobierno Municipal a través de la Secretaría de Cultura abre para tus proyectos artísticos, con el fin de fomentar la colaboración, la creatividad y compartir tu pasión por la danza con todos los tampiqueños en los diferentes espacios de la ciudad.    Si te interesa participar en la 𝖢𝗈𝗇𝗏𝗈𝖼𝖺𝗍𝗈𝗋𝗂𝖺 𝗉𝖺𝗋𝖺 𝗔𝗥𝗧𝗜𝗦𝗧𝗔𝗦 𝗱𝗲 𝗗𝗔𝗡𝗭𝗔, confirma tu registro enviando un mensaje por inbox a las páginas de Facebook: Secretaría de Cultura Tampico y METRO Tam, o en Instagram: culturatampico y metrotampico.  🗓️ *Fecha:* Miércoles 05 de febrero, 17:00 h   📍 *Lugar:* Espacio Cultural Metropolitano    No olvides llevar tu CV y el portafolio de tu proyecto el día de la reunión.    ¡Es tu oportunidad de brillar y ser parte de la cultura de Tampico! 🌟    #TampicoVaConTodos #CulturaTampico #Danza";"2025-02-03T16:01:55+0000";"";"";""
"964877296876825_1206189831070909/474462132406835_122135569796546197";"199";"2";"1";"474462132406835_122135569796546197";"data";"data.*";"fetched (200)";"2025-11-14 08:19:28.421962";"Facebook:/<page-id>/posts";"Destaca Tampico a Nivel Nacional en la Prestación de Servicios Públicos  _Consulta Mitofsky lo ubica en el quinto lugar de entre las 150 ciudades más importantes de México_  De acuerdo al estudio realizado por la empresa encuestadora ""Consulta Mitofsky"", el municipio de Tampico destaca a nivel nacional como uno de los mejores prestadores de Servicios Públicos, particularmente en materia de Pavimentación, Alumbrado Público, Espacios deportivos, actividades culturales, y limpieza en mercados públicos, entre otros.  El análisis integrado al Capítulo Municipios de la casa encuestadora, fue realizado durante los meses de diciembre de 2024 y enero de 2025 en las 150 ciudades más importantes del país, siendo el municipio presidido por la Alcaldesa Mónica Villarreal Anaya como el quinto mejor evaluado con un promedio acumulado del 67.1 por ciento.  En el estudio, que comprendió siete rubros generales, los tampiqueños aprobaron la gestión de Villarreal Anaya posicionando a Tampico con los más altos niveles de aceptación en lo referente al servicio de iluminación de calles, espacios para el deporte y la ejercitación; promoción cultural y artística; pavimentación; y limpieza de los centros de abasto.  La encuesta coloca al municipio como el mejor ubicado de la entidad tamaulipeca y de toda la región noreste, siendo superado a nivel nacional, solo por los municipios de, Corregidora, Querétaro; Manzanillo, Colima; Tecámac, Estado de México; y Ciudad del Carmen, Campeche.  Mónica Villarreal ha destacado que en el rubro de pavimentación su administración ha puesto en marcha una serie de obras de reencarpetado asfáltico tanto en colonias como en el bulevar Adolfo López Mates, además de 14 calles que están siendo modernizadas a base de concreto hidráulico en distintos sectores de la ciudad con recursos del Gobierno del Estado.  En el rubro de alumbrado público expuso que actualmente se lleva a cabo el programa ""Tampico Te Ilumina"" mediante el cual se rehabilitan las luminarias que presentan deficiencias tanto en calles, avenidas, parques, plazas y cementerios.  Por último Villarreal Anaya recordó que su gobierno da mantenimiento constante a los 117 parques urbanos del municipio; donde además se desarrollan programas de promoción cultural orientados al fortalecimiento del tejido social.   El estudio de Consulta Mitofsky se realiza de manera bimestral e incluye a las 150 ciudades de mayor concentración poblacional de todo el país.";"2025-02-03T02:10:13+0000";"";"";""
"964877296876825_1206189831070909/474462132406835_122135569796546197/474462132406835_122135569796546197";"2668";"199";"2";"474462132406835_122135569796546197";"data";"data.*";"fetched (200)";"2025-11-14 08:21:28.969296";"Facebook:/<post-id>/comments";"Buen trabajo mi presidenta!!";"2025-02-03T02:20:30+0000";"0";"0";""
"TampicoGob/474462132406835_122135569796546197/474462132406835_122135569796546197";"2668";"199";"2";"474462132406835_122135569796546197";"data";"data.*";"fetched (200)";"2025-11-14 08:21:28.969296";"Facebook:/<post-id>/comments";"Buen trabajo mi presidenta!!";"2025-02-03T02:20:30+0000";"0";"0";""
