tipo,url,post_url_padre,fecha,texto,num_comentarios
POST,https://www.facebook.com/monicavtampico/posts/pfbid0ZvXqXnpxVf8CGFmdo2JtfEw14GPmVMiM5hFnjzWbuMErqLEfsnckrFwTaWAt7W83l,,2026-03-09T01:22:12.000Z,"Celebramos la 1era Copa Femenil de Fútbol 8M. Estamos construyendo un Tampico más inclusivo, donde la igualdad entre hombres y mujeres es una realidad también en las canchas.

Felicidades a las campeonas de este torneo y a todas las participantes.

🏅 Categoría Sub-15
1° lugar: Águilas Tampico
2° lugar: Cultural Tampico

🏅 Categoría Libre
1° lugar: Bacanas
2° lugar: Boca Jr.

Hoy más que nunca, seguimos impulsando el deporte como una herramienta poderosa para fomentar el respeto, la inclusión y la igualdad de género.

#CopaFemenil8M
#TampicoteCuida
#TampicoVaConTodos",29
POST,https://www.facebook.com/monicavtampico/posts/pfbid02PHvwK549eUanWqU7chw78cgUghfXK3kuWXVLXRnFz7Um2m6t99MfF6w7gcxH7R2Zl,,2026-03-09T20:46:29.000Z,"Tuve el gusto de acompañar a las niñas y niños de la Escuela Primaria “Gabino Barreda”, en su ceremonia de Honores a la Bandera, un plantel con 112 años de historia en nuestra querida zona centro. 🇲🇽

Desde el Gobierno Municipal seguimos trabajando de la mano con nuestras escuelas, apoyando a sus estudiantes con becas, además de mejorar sus espacios con pintura exterior, mantenimiento de la cancha cívica y la donación de aires acondicionados. Hoy hicimos un compromiso para mejorar los baños de este plantel con equipamiento nuevo, para que estén en óptimas condiciones.

Seguimos sumando esfuerzos por una educación digna y por espacios escolares seguros y funcionales para las y los tampiqueños.

#TampicoVaconTodos  
#TampicoTeCuida",34
POST,https://www.facebook.com/monicavtampico/posts/pfbid02okgNmATRwL2VNkXvgCWSfpkJ2VaEkWW8fSCfMX5MiBHUNr2aA8hupiK5WsBHabhdl,,2026-03-10T14:52:38.000Z,[Contenido sin texto o solo multimedia],45
POST,https://www.facebook.com/reel/1894745901148707/,,2026-03-10T22:00:48.000Z,"Me siento profundamente feliz y conmovida de que las y los alumnos de la generación 2023–2026 de la Escuela Secundaria Andrés Araujo Araujo me hayan escogido como su madrina de generación.

Me llena de orgullo ver a una generación de jóvenes con sueños, talento y un gran futuro por delante.
#TampicoVaConTodos",70
POST,https://www.facebook.com/monicavtampico/posts/pfbid0LE8waMFDhCNpmCh26myLZsGuRiahvHyon9DcmVTyPHy8VdcVVmUfAuRycSudugKBl,,2026-03-11T19:57:18.000Z,[Contenido sin texto o solo multimedia],12
POST,https://www.facebook.com/monicavtampico/posts/pfbid02zHvntG4vBNt9EugnVkzv8LXVLw8nqWQdfqJKBNE7DB8dtAikZZSCTtvD3v9brhDGl,,2026-03-12T19:15:06.000Z,"Hoy por la mañana asistí a la mesa de seguridad que se llevó a cabo en Ciudad Madero,  donde di a conocer el diagnóstico municipal de violencia familiar, con la finalidad de identificar el origen de los casos de violencia que se presentan dentro del entorno familiar.

También se dio a conocer el programa operativo “Héroes y Heroinas Paisanos”
el cual se aplicará en la temporada de las siguientes vacaciones.

Estuve acompañada por el Presidente municipal de Ciudad Madero el C.P. Erasmo Gonzalez Robledo, el Lic Jorge Segura Arias Director Jurídico en representación del Alcalde de Altamira Dr.Armando Martínez Manríquez y la Lic. Diana Lizeth Tejeda Márquez Secretaría técnica regional de la secretaría de Gobernación.

#TampicoVaConTodos
#tampicosetransforma
#TampicoTeCuida",36
POST,https://www.facebook.com/reel/954565230558935/,,2026-03-13T15:54:45.000Z,"El programa “Mujeres que Cuidan” reconoce a quienes todos los días sostienen a sus familias con amor, esfuerzo y dedicación.

A través del Sistema Municipal de Cuidados estaremos entregando apoyo alimenticio y producto lácteo, porque creemos en un municipio más justo donde el trabajo de cuidar también sea valorado y respaldado. 

#TampicoTeCuida #MujeresQueCuidan
#TampicoVaConTodos",60
POST,https://www.facebook.com/reel/1418971672824926/,,2026-03-14T21:50:54.000Z,"Recibimos 15 toneladas de cebolla que estaremos llevando a distintas colonias de Tampico a través de nuestros programas alimentarios. Gracias a la generosidad de productores de nuestra región seguimos acercando apoyos que ayudan a la alimentación y también a la economía familiar.

Además, con el respaldo de nuestro gobernador, el Dr. Américo Villarreal, a través del programa Nutrimar recibiremos en el mes de septiembre dos toneladas de pescado para las y los tampiqueños.

Seguimos trabajando para que estos apoyos lleguen pronto a tu colonia.

#TampicoVaconTodos
#TampicoteCuida",244
COMENTARIO,https://www.facebook.com/reel/954565230558935/?comment_id=954663883760585,https://www.facebook.com/reel/954565230558935/,2026-03-14T22:48:54.000Z,Genial,
COMENTARIO,https://www.facebook.com/reel/954565230558935/?comment_id=844227442034828,https://www.facebook.com/reel/954565230558935/,2026-03-14T17:16:48.000Z,Muchas gracias presidenta por esos programas que nos benefician 🫶🏽,
COMENTARIO,https://www.facebook.com/reel/954565230558935/?comment_id=974600804893111,https://www.facebook.com/reel/954565230558935/,2026-03-14T15:55:04.000Z,Tampico te cuida 🙏🏻,
COMENTARIO,https://www.facebook.com/monicavtampico/posts/pfbid02zHvntG4vBNt9EugnVkzv8LXVLw8nqWQdfqJKBNE7DB8dtAikZZSCTtvD3v9brhDGl?comment_id=1553074875765865,https://www.facebook.com/monicavtampico/posts/pfbid02zHvntG4vBNt9EugnVkzv8LXVLw8nqWQdfqJKBNE7DB8dtAikZZSCTtvD3v9brhDGl,2026-03-13T04:09:36.000Z,Genial,
COMENTARIO,https://www.facebook.com/monicavtampico/posts/pfbid02zHvntG4vBNt9EugnVkzv8LXVLw8nqWQdfqJKBNE7DB8dtAikZZSCTtvD3v9brhDGl?comment_id=1478431940529632,https://www.facebook.com/monicavtampico/posts/pfbid02zHvntG4vBNt9EugnVkzv8LXVLw8nqWQdfqJKBNE7DB8dtAikZZSCTtvD3v9brhDGl,2026-03-13T02:01:38.000Z,Excelente,
COMENTARIO,https://www.facebook.com/monicavtampico/posts/pfbid02zHvntG4vBNt9EugnVkzv8LXVLw8nqWQdfqJKBNE7DB8dtAikZZSCTtvD3v9brhDGl?comment_id=1300897514707591,https://www.facebook.com/monicavtampico/posts/pfbid02zHvntG4vBNt9EugnVkzv8LXVLw8nqWQdfqJKBNE7DB8dtAikZZSCTtvD3v9brhDGl,2026-03-13T01:25:41.000Z,Muy bien alcaldesa 👏,
COMENTARIO,https://www.facebook.com/monicavtampico/posts/pfbid02zHvntG4vBNt9EugnVkzv8LXVLw8nqWQdfqJKBNE7DB8dtAikZZSCTtvD3v9brhDGl?comment_id=1234638135023964,https://www.facebook.com/monicavtampico/posts/pfbid02zHvntG4vBNt9EugnVkzv8LXVLw8nqWQdfqJKBNE7DB8dtAikZZSCTtvD3v9brhDGl,2026-03-13T01:20:46.000Z,Excelente  Presidenta👏👏👏,
COMENTARIO,https://www.facebook.com/monicavtampico/posts/pfbid02zHvntG4vBNt9EugnVkzv8LXVLw8nqWQdfqJKBNE7DB8dtAikZZSCTtvD3v9brhDGl?comment_id=26204298632542070,https://www.facebook.com/monicavtampico/posts/pfbid02zHvntG4vBNt9EugnVkzv8LXVLw8nqWQdfqJKBNE7DB8dtAikZZSCTtvD3v9brhDGl,2026-03-13T00:11:23.000Z,Muy bien 👍🏻,
COMENTARIO,https://www.facebook.com/monicavtampico/posts/pfbid02zHvntG4vBNt9EugnVkzv8LXVLw8nqWQdfqJKBNE7DB8dtAikZZSCTtvD3v9brhDGl?comment_id=27049473914642925,https://www.facebook.com/monicavtampico/posts/pfbid02zHvntG4vBNt9EugnVkzv8LXVLw8nqWQdfqJKBNE7DB8dtAikZZSCTtvD3v9brhDGl,2026-03-12T22:09:22.000Z,Excelente trabajo presidenta felicidades que siga la transformacion,
COMENTARIO,https://www.facebook.com/monicavtampico/posts/pfbid02zHvntG4vBNt9EugnVkzv8LXVLw8nqWQdfqJKBNE7DB8dtAikZZSCTtvD3v9brhDGl?comment_id=2910444395828846,https://www.facebook.com/monicavtampico/posts/pfbid02zHvntG4vBNt9EugnVkzv8LXVLw8nqWQdfqJKBNE7DB8dtAikZZSCTtvD3v9brhDGl,2026-03-12T21:51:47.000Z,siempre a la vanguardia Alcaldesa 🙌,
