"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1164273328595893/964877296876825_1149645510058675";"67";"1";"1";"964877296876825_1149645510058675";"data";"data.*";"fetched (200)";"2025-11-14 08:08:06.222444";"Facebook:/<page-id>/posts";"";"2024-12-08T02:32:57+0000";"";"";""
"964877296876825_1164273328595893/474462132406835_122123753360546197";"186";"2";"1";"474462132406835_122123753360546197";"data";"data.*";"fetched (200)";"2025-11-14 08:08:08.951893";"Facebook:/<page-id>/posts";"Juntos, construyamos un Tampico más saludable y sostenible para todos.  #DíaMundialDelSuelo #TampicoTeCuida #TampicoVaConTodos";"2024-12-05T16:21:38+0000";"";"";""
"964877296876825_1164273328595893/474462132406835_122124152096546197";"176";"2";"1";"474462132406835_122124152096546197";"data";"data.*";"fetched (200)";"2025-11-14 08:08:08.951893";"Facebook:/<page-id>/posts";"*Participa Mónica Villarreal en Reunión Informativa del IMEPLAN*  _En el encuentro se expusieron avances de obra y proyectos estratégicos para 2025_  A fin de evaluar el avance en los programas de obra pública y desarrollo urbano realizados en la zona conurbada durante el tercer trimestre del presente año, se llevó a cabo una reunión  informativa del Instituto Metropolitano de Planeación del Sur de Tamaulipas -IMEPLAN- encabezada por la titular de la Secretaría de Desarrollo Urbano y Medio Ambiente del Gobierno del Estado -SEDUMA- Karina  Lizeth Saldívar Lartigue.  En el encuentro, la Presidenta municipal Mónica Villarreal Anaya destacó la importancia de fortalecer la región sur tamaulipeca mediante proyectos conurbados que se traduzcan en desarrollo urbano y mejor calidad de vida para la población de Tampico, Ciudad Madero y Altamira.  Junto a su homólogo maderense, Erasmo González Robledo, la Directora de IMEPLAN, María Silvia Montalvo Tello; y el Director de Desarrollo Urbano de Altamira, Tomás Medrano Mayorga, en representación del alcalde Armando Martínez Manríquez, Villarreal Anaya subrayó el interés de consolidar el pacto del sur con programas de obra pública que cuenten con el respaldo del Gobierno del Estado.  La reunión contó además con la participación a distancia, de representantes de las Secretarías de Desarrollo Económico, Bienestar Social, y Obras Públicas del gobierno estatal, así como de la representación del Congreso del Estado; y en ella se detallaron los estados financieros y avances de obras ejecutadas por el Gobierno tamaulipeco; además de los proyectos a realizar durante 2025.  Uno de éstos tiene que ver con el mejoramiento de la movilidad en la zona sur a través del Metrobus, el cual requiere de la participación conjunta de los sectores público y privado.  Villarreal Anaya ha manifestado que el sistema Bus Rapid Transit -BRT- optimizaría el traslado de personas en la zona conurbada, sin embargo para que sea posible se requiere del financiamiento conjunto; y expresó que su gobierno será facilitador, creando las condiciones para que este proyecto se cristalice.";"2024-12-07T14:42:18+0000";"";"";""
"964877296876825_1164273328595893/474462132406835_122124240218546197";"172";"2";"1";"474462132406835_122124240218546197";"data";"data.*";"fetched (200)";"2025-11-14 08:08:08.951893";"Facebook:/<page-id>/posts";"";"2024-12-08T02:54:59+0000";"";"";""
"964877296876825_1164273328595893/964877296876825_1150063156683577";"64";"1";"1";"964877296876825_1150063156683577";"data";"data.*";"fetched (200)";"2025-11-14 08:08:06.222444";"Facebook:/<page-id>/posts";"Diciembre 8, día de la Inmaculada Concepción, patrona de nuestro Tampico. Felicidades a todas las Conchitas, un abrazo.";"2024-12-08T15:26:04+0000";"";"";""
"964877296876825_1164273328595893/964877296876825_1150063156683577/964877296876825_1150063156683577";"1380";"64";"2";"964877296876825_1150063156683577";"data";"data.*";"fetched (200)";"2025-11-14 08:09:31.122720";"Facebook:/<post-id>/comments";"Amén";"2024-12-08T15:29:39+0000";"0";"0";""
"monicavtampico/964877296876825_1150063156683577/964877296876825_1150063156683577";"1380";"64";"2";"964877296876825_1150063156683577";"data";"data.*";"fetched (200)";"2025-11-14 08:09:31.122720";"Facebook:/<post-id>/comments";"Amén";"2024-12-08T15:29:39+0000";"0";"0";""
"964877296876825_1164273328595893/964877296876825_1147504486939444";"79";"1";"1";"964877296876825_1147504486939444";"data";"data.*";"fetched (200)";"2025-11-14 08:08:06.222444";"Facebook:/<page-id>/posts";"";"2024-12-04T18:49:25+0000";"";"";""
"964877296876825_1164273328595893/964877296876825_1148130323543527";"73";"1";"1";"964877296876825_1148130323543527";"data";"data.*";"fetched (200)";"2025-11-14 08:08:06.222444";"Facebook:/<page-id>/posts";"¡Los invito a vivir la magia de la Blanca Navidad para Todos! ✨🎄   Este sábado 7 de diciembre a las 7:00 de la noche, acompáñenme al gran encendido del Pino en nuestra hermosa Villa Navideña, en el Recinto Ferial de Tampico.  Será un momento especial para compartir juntos el inicio de esta temporada tan mágica, tendremos juegos mecánicos gratis, rica comida y un ambiente lleno de alegría y diversión para toda la familia.  ¡No falten, los espero!  🌟 La entrada es gratuita 🌟  #TampicoVaConTodos #VillaNavideña2024  #BlancaNavidadParaTodos";"2024-12-05T18:18:12+0000";"";"";""
"964877296876825_1164273328595893/964877296876825_1148130323543527/964877296876825_1148130323543527";"1579";"73";"2";"964877296876825_1148130323543527";"data";"data.*";"fetched (200)";"2025-11-14 08:09:36.067690";"Facebook:/<post-id>/comments";"Ahy estaremos";"2024-12-05T19:06:42+0000";"0";"0";""
