tipo,url,post_url_padre,fecha,texto,num_comentarios
POST,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,,Desconocida,"Quiebra técnica, #Fisgón … Ver más",28
COMENTARIO,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,Desconocida,"Muchas felicidades Presidenta Lic. Mónica Villarreal mis mejores deseos para usted que Dios la bendiga siempre como cada día le mando un fuerte abrazo ,estas son las mañanitas que cantaba en realidad Hoy por ser tu cumpleaños te las canto yo a ti muchas felicidades",
COMENTARIO,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,Desconocida,Muchas felicidades lic . Le,
COMENTARIO,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,Desconocida,"Deseo un día muy feliz y en compañía de sus personas especiales ,la vida siempre es un motivo de celebración Dios la siga bendiciendo enormemente por muchos años más",
COMENTARIO,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,Desconocida,"Muchas Felicidades a nuestra Presidenta Lic. Mónica Villarreal , que Dios la bendiga, reciba un abrazo con todo cariño!!",
COMENTARIO,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,Desconocida,Presidenta Mónica que sea inmensamente feliz hoy y siempre llena de grandes bendiciones.,
COMENTARIO,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,Desconocida,Muchas felicidades y un gran abrazo presidenta Monica,
COMENTARIO,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,Desconocida,"Un afectuoso saludo y muchas felicidades por su cumpleaños mi Presidenta y de todos los Tampiqueños y que vengan muchos más,con salud y bienestar",
COMENTARIO,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,Desconocida,Felicidades presidenta Mónica Villarreal que Dios la bendiga y le dé mucha fortaleza,
COMENTARIO,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,https://facebook.com/TampicoGob/posts/feliz-cumplea%C3%B1os-presidenta-lic-m%C3%B3nica-villarreal-hoy-celebramos-la-vida-de-una-/122185701284546197,Desconocida,"Salud, Bendiciones y larga Vida para una gran Líder , pero sobre todo a una gran mujer.",
