comment_text,published_at,query
2010 IMPARABLE  con Denzel washington,2025-08-12T06:00:25Z,presidenta municipal de Tampico
2010 IMPARABLE  con Denzel washington,2025-08-12T06:00:25Z,Presidenta municipal de Tampico
Yo y mi esposa tenemos la tarjeta de Inapan Hermenegildo Murrieta torres y mi esposa Yolanda Aguilar Diosdado y no emos recibido ese apoyo,2025-08-12T06:00:30Z,Gobierno de Tampico
Que se ponga a trabajar y se le quita la tristeza con la friega y el stress...deberían de estar en la cárcel por los 10 años de adeudo de renta a los dueños y por los daños<br>a la casa.,2025-08-12T06:11:50Z,Gobierno de Tampico
"El conductor no tiene la culpa fué un lamentable accidente que jamás había pasado, solo en películas ví algo así 😞 El señor evitó que la máquina siguiera dedicada al frenar el tren y se quedó en el lugar del accidente 😢",2025-08-12T06:49:04Z,presidenta municipal de Tampico
"El conductor no tiene la culpa fué un lamentable accidente que jamás había pasado, solo en películas ví algo así 😞 El señor evitó que la máquina siguiera dedicada al frenar el tren y se quedó en el lugar del accidente 😢",2025-08-12T06:49:04Z,Presidenta municipal de Tampico
Saludos.  Como se llama el lugar en donde embarcan.. es la laguna de Tamiagua. Pero la población o el pueblo como se llama?,2025-08-12T08:16:27Z,Gobierno de Tampico
Saludos.  Como se llama el lugar en donde embarcan.. es la laguna de Tamiagua. Pero la población o el pueblo como se llama?,2025-08-12T08:16:27Z,gobierno de Tampico
"Tenían que ser elementos del cártel uniformado.<br>Estamos jodidos en todo México con elementos del cártel uniformado que a pesar que de nuestros impuestos  sirven para pagarles , resultan ser los delincuentes de quienes debemos de cuidarnos más .",2025-08-12T08:47:32Z,presidenta municipal de Tampico
"Tenían que ser elementos del cártel uniformado.<br>Estamos jodidos en todo México con elementos del cártel uniformado que a pesar que de nuestros impuestos  sirven para pagarles , resultan ser los delincuentes de quienes debemos de cuidarnos más .",2025-08-12T08:47:32Z,Presidenta municipal de Tampico
Y las uñas de su mano intactas,2025-08-12T09:22:03Z,Gobierno de Tampico
Cuál se rebelan es necesario y punto.,2025-08-12T10:23:58Z,presidenta municipal de Tampico
Cuál se rebelan es necesario y punto.,2025-08-12T10:23:58Z,Presidenta municipal de Tampico
"La policía municipal debe de desaparecer por que es el cáncer de la inseguridad en todo el país, la seguridad municipal debe quedar a cargo de una policía militar, de orden federal.",2025-08-12T12:33:36Z,presidenta municipal de Tampico
"La policía municipal debe de desaparecer por que es el cáncer de la inseguridad en todo el país, la seguridad municipal debe quedar a cargo de una policía militar, de orden federal.",2025-08-12T12:33:36Z,Presidenta municipal de Tampico
Que pesado ver esto,2025-08-12T12:52:58Z,Gobierno de Tampico
"Anden bien en papeles y sus placas y nadie les va a quitar lo que es suyo, cumplan con la ley ustedes primero 🥇🙂",2025-08-12T13:41:08Z,presidenta municipal de Tampico
"Anden bien en papeles y sus placas y nadie les va a quitar lo que es suyo, cumplan con la ley ustedes primero 🥇🙂",2025-08-12T13:41:08Z,Presidenta municipal de Tampico
"Jajaj, al rato invaden otra.",2025-08-12T14:53:47Z,Gobierno de Tampico
Ami no me la valen en ninguna parte nomas en buses para viajar bendiciones,2025-08-12T14:55:31Z,Gobierno de Tampico
"Todos los comentaristas están todos tontos. No sabes que la vivienda son derechos humanos por tanto gratis, igual que los alimentos y agua son gratis. EL COMERCIO ES UN MAL MENTAL tiene a todos tarados sin saber cómo vivir.",2025-08-12T15:29:28Z,Gobierno de Tampico
"Parece &quot;preparado&quot;. <br><br>Demasiada casualidad, enfoque,  sonido...",2025-08-12T15:31:35Z,Gobierno de Tampico
Yo la mantengo,2025-08-12T15:33:45Z,Gobierno de Tampico
Como se llama su perfil 🧐,2025-08-12T15:36:23Z,Gobierno de Tampico
Le daría Alojo pero mejor le doy albergue,2025-08-12T16:29:04Z,Gobierno de Tampico
Alabado sea el señor.,2025-08-12T16:33:13Z,presidenta municipal de Tampico
Alabado sea el señor.,2025-08-12T16:33:13Z,Presidenta municipal de Tampico
