comment_text,published_at,query
"<a href=""https://www.youtube.com/watch?v=eixsopM5twM&amp;t=729"">12:09</a> 😒",2025-10-28T06:12:04Z,presidenta municipal de Tampico
"<a href=""https://www.youtube.com/watch?v=eixsopM5twM&amp;t=729"">12:09</a> 😒",2025-10-28T06:12:04Z,Presidenta municipal de Tampico
"<a href=""https://www.youtube.com/watch?v=eixsopM5twM&amp;t=729"">12:09</a> 😒",2025-10-28T06:12:04Z,gobierno de Tampico
Cuantos nos identificamos con Alejandro? 😢,2025-10-28T06:16:33Z,presidenta municipal de Tampico
Cuantos nos identificamos con Alejandro? 😢,2025-10-28T06:16:33Z,Presidenta municipal de Tampico
Cuantos nos identificamos con Alejandro? 😢,2025-10-28T06:16:33Z,gobierno de Tampico
Es Natalia o Andrea Chávez?,2025-10-28T06:17:51Z,presidenta municipal de Tampico
Es Natalia o Andrea Chávez?,2025-10-28T06:17:51Z,Presidenta municipal de Tampico
Es Natalia o Andrea Chávez?,2025-10-28T06:17:51Z,gobierno de Tampico
"<a href=""https://www.youtube.com/watch?v=eixsopM5twM&amp;t=928"">15:28</a> 😂",2025-10-28T06:20:22Z,presidenta municipal de Tampico
"<a href=""https://www.youtube.com/watch?v=eixsopM5twM&amp;t=928"">15:28</a> 😂",2025-10-28T06:20:22Z,Presidenta municipal de Tampico
"<a href=""https://www.youtube.com/watch?v=eixsopM5twM&amp;t=928"">15:28</a> 😂",2025-10-28T06:20:22Z,gobierno de Tampico
Que se j0d4n.,2025-10-28T06:26:17Z,gobierno de Tampico
"Pinche Natalia, es la representación de cualquier inútil que trabaja en los ayuntamientos.",2025-10-28T06:30:10Z,presidenta municipal de Tampico
"Pinche Natalia, es la representación de cualquier inútil que trabaja en los ayuntamientos.",2025-10-28T06:30:10Z,Presidenta municipal de Tampico
"Pinche Natalia, es la representación de cualquier inútil que trabaja en los ayuntamientos.",2025-10-28T06:30:10Z,gobierno de Tampico
"Lo admito banda, le tengo envidia a Natalia, quisiera su vida",2025-10-28T06:35:28Z,presidenta municipal de Tampico
"Lo admito banda, le tengo envidia a Natalia, quisiera su vida",2025-10-28T06:35:28Z,Presidenta municipal de Tampico
"Lo admito banda, le tengo envidia a Natalia, quisiera su vida",2025-10-28T06:35:28Z,gobierno de Tampico
Esas mujeres no deberían ser doctoras  que les toque el karma,2025-10-28T06:40:48Z,gobierno de Tampico
Quitar cédula profesional y quitar derecho a estudiar cualquier área de la salud. Que se pongan a lavar trastes o vender pepitas,2025-10-28T07:01:15Z,gobierno de Tampico
"De que serviría quitar a gente que tiene años, muchos, de trabajar en esas corporaciones, que tienen los contactos con delincuentes y se dejan corromper, nadie va a dejar su minita de oro, nadie deja el dinero facil y les importa muy poco llevarse entre las patas a quienes sean, compañeros, civiles con tal de no dejar de ganar los pesos que les dan los delincuentes. Estos son los daños colaterales que dejó una guerra que no era guerra.",2025-10-28T07:08:48Z,presidenta municipal de Tampico
"De que serviría quitar a gente que tiene años, muchos, de trabajar en esas corporaciones, que tienen los contactos con delincuentes y se dejan corromper, nadie va a dejar su minita de oro, nadie deja el dinero facil y les importa muy poco llevarse entre las patas a quienes sean, compañeros, civiles con tal de no dejar de ganar los pesos que les dan los delincuentes. Estos son los daños colaterales que dejó una guerra que no era guerra.",2025-10-28T07:08:48Z,Presidenta municipal de Tampico
Estúpidas.  Que las corran 🤬,2025-10-28T07:29:06Z,gobierno de Tampico
Creo que Natalia pronto aprenderá lo que es trabajar de verdad,2025-10-28T08:12:26Z,presidenta municipal de Tampico
Creo que Natalia pronto aprenderá lo que es trabajar de verdad,2025-10-28T08:12:26Z,Presidenta municipal de Tampico
Creo que Natalia pronto aprenderá lo que es trabajar de verdad,2025-10-28T08:12:26Z,gobierno de Tampico
"Y que esperaban,si traen las filipinas de color SANGRE MUERTA, el color de la 4a transformación,el color de MORENA. MUGROSAS,mugrientas,esas no son doctoras,son MUGROSAS Y  DEBEN ESTAR EN UN CIRCO DE LA CARCEL SO SE CREEN TAN CHISTOSITAS.",2025-10-28T08:40:57Z,gobierno de Tampico
Es una inutil,2025-10-28T08:55:34Z,presidenta municipal de Tampico
Es una inutil,2025-10-28T08:55:34Z,Presidenta municipal de Tampico
