tipo,url,post_url_padre,fecha,texto,num_comentarios
POST,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,,Desconocida,Prevención.,8
COMENTARIO,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,Desconocida,Se ve hermosa la decoración !,
COMENTARIO,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,Desconocida,Con la felicidad de ver a nuestra jaiba brava campeones.,
COMENTARIO,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,Desconocida,"Estupendo relax,Lic.Mónica,Presidenta de todos los Tampiqueños",
COMENTARIO,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,Desconocida,Excelente al caldesa que sedio una buelta para el estres zaludo,
COMENTARIO,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,Desconocida,Nuestra jaiba??? Si esa golondrina ni de Tampico es,
COMENTARIO,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,Desconocida,Los dos son ascendido felicidades,
COMENTARIO,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,Desconocida,Tan linda nuestra presidenta Municipal Mónica Villarreal,
COMENTARIO,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,https://facebook.com/monicavtampico/posts/pfbid034NSjY8a1PCDtUXcafm5m4YdtvYhX1iZcJ3LodtPjXQSe91yLYMn9U5SUZRmgAD3El,Desconocida,"Después de ver ganar a nuestra Jaiba Brava, dimos un paseo nocturno por la feria navideña. ¡Siempre es un gusto saludarlos!",
POST,https://facebook.com/monicavtampico/posts/iniciamos-el-operativo-navide%C3%B1o-navidad-segura-tampico-te-cuida-2025-con-el-firm/1426290452394178,,Desconocida,"El chico del #Archivo de la Subdirección de Aeropuertos, me regaló una de las reliquias que tienen...",11
