"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1322129919476899/474462132406835_122163863990546197";"7541";"7335";"1";"474462132406835_122163863990546197";"data";"data.*";"fetched (200)";"2025-11-14 09:13:49.465987";"Facebook:/<page-id>/posts";"En el Centro de Atención y Prevención de la Diabetes (CECODIAT) nos preocupamos por tu salud y bienestar. Por eso, ponemos a tu disposición servicios totalmente gratuitos para el cuidado integral de personas con diabetes o en riesgo de desarrollarla.  ✅ Consulta diabetológica ✅ Consulta de medicina interna ✅ Asesoría nutricional ✅ Talleres de educación en diabetes  Además, en colaboración con el Laboratorio Lister, ofrecemos exámenes de laboratorio con precios especiales, para que el control de tu salud sea más accesible.  📍 ¡Acércate a CECODIAT y recibe la atención que mereces! https://maps.app.goo.gl/vpvtY7Pwfk6KUSk48  TAMPICO TE CUIDA✨ TAMPICO VA CON TODOS🫶";"2025-07-11T01:51:21+0000";"";"";""
"964877296876825_1322129919476899/474462132406835_122163863990546197/474462132406835_122163863990546197";"11872";"7541";"2";"474462132406835_122163863990546197";"data";"data.*";"fetched (200)";"2025-11-14 09:16:55.670007";"Facebook:/<post-id>/comments";"Algun teléfono para agendar cita x favor. Gracias";"2025-07-11T02:08:09+0000";"3";"2";""
"TampicoGob/474462132406835_122163863990546197/474462132406835_122163863990546197";"11872";"7541";"2";"474462132406835_122163863990546197";"data";"data.*";"fetched (200)";"2025-11-14 09:16:55.670007";"Facebook:/<post-id>/comments";"Algun teléfono para agendar cita x favor. Gracias";"2025-07-11T02:08:09+0000";"3";"2";""
"964877296876825_1322129919476899/474462132406835_122164406648546197";"7525";"7335";"1";"474462132406835_122164406648546197";"data";"data.*";"fetched (200)";"2025-11-14 09:13:48.491550";"Facebook:/<page-id>/posts";"Esta mañana, durante una visita de trabajo al Departamento de Recolección de Basura, sostuvimos una reunión con los sindicatos SETRAT y SUETRA para dialogar sobre los planes de trabajo ante la próxima apertura de nuevas rutas de recolección.  🚛 Además, constatamos la salida puntual de las 18 rutas correspondientes al turno matutino de este lunes, asegurando así la continuidad y eficiencia del servicio de limpieza para nuestra comunidad.";"2025-07-14T16:35:32+0000";"";"";""
"964877296876825_1322129919476899/474462132406835_122164406648546197/474462132406835_122164406648546197";"11659";"7525";"2";"474462132406835_122164406648546197";"data";"data.*";"fetched (200)";"2025-11-14 09:16:43.842629";"Facebook:/<post-id>/comments";"👏🏻👏🏻";"2025-07-14T16:40:19+0000";"0";"0";""
"TampicoGob/474462132406835_122164406648546197/474462132406835_122164406648546197";"11659";"7525";"2";"474462132406835_122164406648546197";"data";"data.*";"fetched (200)";"2025-11-14 09:16:43.842629";"Facebook:/<post-id>/comments";"👏🏻👏🏻";"2025-07-14T16:40:19+0000";"0";"0";""
"964877296876825_1322129919476899/474462132406835_122163656348546197";"7556";"7335";"1";"474462132406835_122163656348546197";"data";"data.*";"fetched (200)";"2025-11-14 09:13:49.465987";"Facebook:/<page-id>/posts";"";"2025-07-09T16:38:23+0000";"";"";""
"964877296876825_1322129919476899/474462132406835_122163656348546197/474462132406835_122163656348546197";"12082";"7556";"2";"474462132406835_122163656348546197";"data";"data.*";"fetched (200)";"2025-11-14 09:17:07.892647";"Facebook:/<post-id>/comments";"👏🏻👏🏻";"2025-07-10T05:02:14+0000";"0";"0";""
"TampicoGob/474462132406835_122163656348546197/474462132406835_122163656348546197";"12082";"7556";"2";"474462132406835_122163656348546197";"data";"data.*";"fetched (200)";"2025-11-14 09:17:07.892647";"Facebook:/<post-id>/comments";"👏🏻👏🏻";"2025-07-10T05:02:14+0000";"0";"0";""
"964877296876825_1322129919476899/474462132406835_1307495977606960";"7529";"7335";"1";"474462132406835_1307495977606960";"data";"data.*";"fetched (200)";"2025-11-14 09:13:48.491550";"Facebook:/<page-id>/posts";"Acompañamos a grandes figuras del deporte tamaulipeco en un evento muy especial: la entrega de la medalla ""Juego con Valores"", un reconocimiento que otorga la Fundación Alfredo Harp Helú a 100 personalidades que han dejado huella con su ejemplo, esfuerzo y compromiso.  Agradezco la presencia del medallista olímpico Daniel Aceves Villagrán, así como la colaboración de mis compañeros alcaldes de la zona conurbada y de todas las autoridades que, desde sus trincheras, siguen impulsando el deporte como motor de transformación social.  Desde el municipio de Tampico trabajamos todos los días para facilitar y promover el deporte, especialmente en la niñez y juventud. Agradezco el reconocimiento otorgado como impulsora al deporte, hemos apoyado con uniformes, entrenadores, pasajes y material para disciplinas como fútbol, ajedrez, gimnasia, boliche, básquetbol y fútbol de sala. ¡Y los resultados están a la vista: medallas, orgullo y esperanza para nuestra ciudad! 🥇🥈  El deporte es ejemplo de resiliencia, disciplina y orden. Vamos a seguir impulsándolo como una prioridad en nuestra administración, porque donde hay deporte, hay comunidad, hay salud y hay futuro. 💪";"2025-07-13T00:09:33+0000";"";"";""
"964877296876825_1322129919476899/474462132406835_1307495977606960/474462132406835_1307495977606960";"11696";"7529";"2";"474462132406835_1307495977606960";"data";"data.*";"fetched (200)";"2025-11-14 09:16:46.702561";"Facebook:/<post-id>/comments";"Es un honor recibir la medalla y el reconocimiento  de parte de la presidenta  municipal  de tampico";"2025-07-13T00:12:06+0000";"2";"2";""
